"Frame ID";z-pass;min-max-reduction;"Cascade render";Render
164;8.66054;1.39616;22.7335;11.7838
165;8.0559;1.39965;23.6436;11.435
166;8.4048;1.42966;23.6955;11.8661
167;8.11274;1.44746;23.9242;11.7942
168;8.33619;1.51142;23.9039;11.5946
169;8.20474;1.46771;24.9549;12.2032
170;8.41907;1.48144;24.4019;11.7141
171;8.54234;1.4767;24.1375;11.7823
172;8.34992;1.53587;24.0126;12.0991
173;8.42669;1.55824;23.4611;12.053
174;8.42966;1.52723;24.2276;11.6626
175;8.43312;1.57203;23.9588;11.7493
176;8.17261;1.54218;23.5648;12.2175
177;8.35728;1.59274;23.5052;12.1663
178;8.57872;1.51968;23.0844;12.2198
179;8.53264;1.52278;23.0839;12.3101
180;8.58915;1.47168;22.4349;11.886
181;8.51779;1.44512;22.1987;13.2525
182;8.47405;1.43757;21.84;13.666
183;8.60813;1.42438;21.1708;12.0933
184;8.47037;1.45638;21.454;11.9031
185;8.32586;1.38554;21.3683;11.8773
186;8.44896;1.3471;20.9744;11.7085
187;8.10486;1.34778;20.312;12.2356
188;8.73181;1.31981;19.6352;12.2686
189;8.33536;1.31222;20.2048;12.0422
190;8.34941;1.29939;19.3264;11.7174
191;8.11856;1.288;18.6228;11.9794
192;8.22256;1.30195;18.6443;11.7321
193;8.36966;1.32739;18.9603;11.9091
194;8.67027;1.348;18.2177;12.6615
195;8.53242;1.37933;18.3152;12.9071
196;8.59824;1.36134;18.8587;12.5041
197;8.81149;1.40122;19.4467;13.1338
198;9.01491;1.4399;20.0607;12.6699
199;8.92291;1.51014;20.9904;13.0162
200;9.0471;1.48659;21.9436;12.9488
201;8.72944;1.51597;22.3004;13.7369
202;9.01373;1.55574;23.4952;13.4523
203;9.14534;1.55203;23.4782;13.1994
204;9.06592;1.55885;23.6213;13.3335
205;9.09594;1.56064;23.7065;13.1831
206;9.06986;1.56125;24.9935;13.3599
207;9.17869;1.53926;24.8753;14.4189
208;9.3777;2.172;29.5153;14.6279
209;9.17149;2.148;30.4508;14.3923
210;9.31184;2.14234;31.313;14.5741
211;9.26093;2.00093;31.6171;14.4486
212;8.89834;1.90323;31.5119;14.1326
213;8.98666;2.08915;32.8169;14.496
214;9.18256;2.25994;34.2404;14.4289
215;9.03315;2.42614;34.3434;14.2074
216;9.4337;2.41075;33.9957;14.2067
217;9.97254;2.37571;33.868;14.0296
218;9.2584;2.34195;31.3707;14.0062
219;9.03446;2.32397;29.4234;14.1195
220;8.70486;2.28496;29.3624;13.525
221;8.63219;2.27027;28.8324;13.9692
222;8.85322;2.27158;27.9412;13.8742
223;8.67379;2.28493;27.7313;14.029
224;8.7512;2.28166;27.6447;13.8133
225;9.05226;2.2992;27.4952;13.6345
226;8.8752;2.27965;26.7603;13.5226
227;8.62432;2.2887;26.8356;13.8633
228;8.65674;2.27418;26.1947;13.6828
229;8.91898;2.26154;25.3147;13.6209
230;8.99402;2.28486;24.4134;13.5929
231;8.71104;2.31904;23.8205;13.7361
232;8.62634;2.22358;23.9492;13.8056
233;8.5559;2.3551;23.2107;13.5968
234;8.58723;2.26448;20.9536;14.3402
235;8.61142;2.23565;21.3896;13.5564
236;8.96864;2.2599;22.5924;13.9236
237;8.8537;2.24618;23.1271;13.4782
238;8.88278;2.26253;23.1579;13.6675
239;9.04602;2.2409;23.8573;13.8375
240;8.99866;2.24019;24.3326;13.6441
241;8.70006;2.28765;24.615;13.5153
242;8.56762;2.33926;25.2541;13.6903
243;8.78534;2.3503;25.3806;13.7372
244;8.84429;2.32195;25.4899;13.4489
245;8.93366;2.27283;25.4854;13.9864
246;8.59971;2.27811;25.9744;13.7109
247;8.98461;2.28358;26.9383;13.5652
248;9.1617;2.62656;28.9889;14.4023
249;8.99334;2.62195;29.197;14.5946
250;8.88189;2.62896;28.6358;14.434
251;8.70912;2.63062;29.4745;14.1847
252;8.93344;2.59699;29.1129;14.0497
253;10.046;2.62893;28.9497;14.3061
254;8.75712;2.62426;29.1988;14.3993
255;8.99478;2.61571;29.2736;14.2422
256;8.81034;2.62758;28.9308;14.0203
257;8.75536;2.61619;28.8364;14.2673
258;8.9361;2.63808;28.7533;14.0879
259;8.91507;2.61338;28.2588;14.6643
260;9.01587;2.67981;29.3528;14.7363
261;9.3136;2.77658;30.5732;15.1748
262;9.65126;2.75424;32.0667;15.6229
263;9.78947;2.69562;31.4723;16.1652
264;9.71219;1.99072;29.9381;16.2814
265;10.1927;1.9591;29.4247;16.1499
266;11.1976;2.5833;29.5379;17.3656
267;10.8332;2.728;30.2961;18.7288
268;10.0815;2.60144;26.8385;15.6987
269;9.67203;2.56314;25.0839;14.9208
270;9.48285;2.50019;24.0069;14.8275
271;10.2884;2.47811;25.6065;18.9671
272;9.64925;2.48;24.8037;15.9789
273;10.2815;2.5032;25.1403;15.9016
274;9.96848;2.52349;26.2473;14.8895
275;10.0928;2.59878;27.569;15.2223
276;9.83683;2.56173;28.6651;15.1631
277;12.1412;2.56998;28.557;14.828
278;9.89517;2.61546;29.5827;15.4378
279;9.88947;2.5223;30.0341;15.0971
280;9.73168;2.54605;32.6098;15.228
281;9.93997;2.58342;31.2905;15.1641
282;9.86931;2.52717;31.3152;15.4911
283;10.114;2.51114;32.9117;19.2933
284;10.8092;2.49546;33.6704;16.0024
285;9.89942;2.54538;33.946;16.167
286;9.88186;2.6009;34.163;15.8517
287;10.2444;2.58144;34.1249;15.3768
288;9.90013;2.532;35.3133;15.1663
289;9.5649;2.4849;33.9858;14.5944
290;9.40982;2.39971;34.308;14.7821
291;9.4287;2.35146;33.9574;14.4987
292;9.19622;2.27702;33.0844;13.7893
293;9.2536;2.2593;32.543;14.0975
294;9.18694;2.21037;32.4238;15.3428
295;8.87184;2.15869;30.7252;13.144
296;9.43501;2.1729;30.6866;13.497
297;8.96218;2.15856;29.5822;13.1438
298;9.03427;2.08688;29.9712;13.2556
299;9.27498;2.0656;29.6651;13.6931
300;9.22461;2.03891;28.7314;13.6691
301;9.38221;2.04381;28.254;13.6107
302;9.43536;2.08042;27.4293;13.5311
303;9.49894;2.07856;26.9145;13.6267
304;9.10714;2.05293;26.3607;13.5711
305;9.34339;2.02374;25.594;14.9865
306;9.69034;2.02141;23.8508;13.5401
307;9.62182;2.00669;23.0357;13.4209
308;9.57382;1.99648;23.1149;13.505
309;9.32074;1.95702;23.4847;13.828
310;9.27565;1.99216;24.9178;13.4336
311;9.3919;1.95478;25.8947;14.0278
312;9.48646;2.00614;27.352;16.2256
313;11.1392;2.06496;33.2791;19.7203
314;15.3514;2.12432;36.1565;17.0856
315;10.6948;2.21322;33.7609;19.5288
316;12.1632;2.22518;34.9582;19.5366
317;12.9802;2.27619;36.0231;18.2357
318;10.6271;2.26973;32.7856;15.6481
319;9.93405;2.30208;32.3184;20.0315
320;9.83043;2.32458;34.5584;16.4342
321;13.1748;2.3367;30.7542;18.8527
322;12.1507;2.33882;34.9012;14.7166
323;11.2047;2.3679;35.8422;18.584
324;16.0874;2.47446;41.6441;20.0603
325;11.7397;2.57107;38.0675;21.9006
326;10.3374;2.62864;35.1336;15.5316
327;10.4873;2.67242;36.6125;17.0613
328;11.9751;2.71834;36.6377;16.352
329;12.6211;2.67987;36.2751;19.8097
330;10.3634;2.6832;34.6665;16.7928
331;13.2153;2.61642;36.0537;20.2147
332;11.9317;2.53779;35.5959;16.5545
333;10.3828;2.4608;30.9741;16.1899
334;10.4591;2.45181;29.2;16.4426
335;10.9546;2.38269;30.1795;16.5773
336;10.0929;2.4393;28.5253;16.7585
337;9.75328;2.4176;28.1372;17.1264
338;10.5311;2.4185;27.0562;16.1685
339;10.0751;2.39942;25.879;16.1667
340;9.68515;2.36387;25.3263;16.115
341;9.66781;2.38781;25.5794;15.7736
342;9.90058;2.34589;25.9681;15.2759
343;10.0245;2.3625;28.4828;17.5573
344;10.0054;2.38467;29.2018;15.643
345;12.126;2.37597;29.1568;15.9536
346;9.9784;2.36125;29.1056;15.3682
347;9.98698;2.40486;29.4237;16.1961
348;9.65923;2.42909;29.8449;15.0204
349;9.69507;2.39254;30.1598;15.2556
350;12.3749;2.39222;30.943;15.2761
351;11.3156;2.44653;31.3506;15.4128
352;9.70678;2.4336;32.456;16.0284
353;9.96806;2.46627;31.5454;15.6636
354;9.89914;2.4711;32.1692;15.7553
355;9.88605;2.50048;31.8349;15.346
356;10.1397;2.52256;32.1539;15.3475
357;10.2593;2.54861;32.6352;15.6099
358;9.77597;2.52563;32.4395;15.6704
359;9.87248;2.5047;32.4174;15.7218
360;9.96832;2.49712;32.6129;15.6707
361;10.0787;2.51238;32.3978;16.0556
362;9.89642;2.51341;32.2968;15.5441
363;10.8103;2.51286;32.7185;15.7108
364;10.1314;2.49882;31.5145;15.493
365;9.91568;2.50064;31.1084;15.7722
366;9.88813;2.49974;31.207;15.9364
367;9.84384;2.48768;30.9898;15.9287
368;9.7664;2.53974;30.5809;15.2388
369;10.0283;2.49565;30.0996;15.4217
370;11.7944;2.48813;30.2864;15.9029
371;9.78048;2.51882;29.7211;15.7877
372;9.78058;2.58317;28.2439;15.5193
373;10.0128;2.56326;27.5375;16.069
374;9.80045;2.6215;26.569;16.5692
375;10.8448;2.70614;26.4039;16.844
376;11.0889;2.70886;25.3164;16.204
377;9.86787;2.75149;24.1128;30.0754
378;13.5652;2.80374;26.421;18.252
379;10.4509;2.80224;25.7616;16.1797
380;12.0081;2.75194;26.0083;16.1861
381;9.72378;2.59459;26.8462;15.9383
382;9.80646;2.55421;27.7182;16.4008
383;12.4375;2.44685;28.2767;16.4492
384;10.4832;2.49635;29.2707;16.517
385;13.1322;2.51898;28.6783;16.6398
386;9.87779;2.4969;29.9652;16.5119
387;10.4071;2.46387;31.0374;16.8875
388;9.98781;2.50653;31.3896;16.8744
389;9.9927;2.44016;32.2216;17.0933
390;10.6623;2.43571;33.1709;17.4199
391;10.173;2.43725;32.1884;17.414
392;10.0775;2.43414;32.9601;17.4564
393;10.0709;2.38448;32.1453;16.8836
394;10.4016;2.37728;32.4548;17.5253
395;9.65738;2.37584;32.9174;16.858
396;9.90115;2.444;33.2395;16.7804
397;9.88954;2.54688;35.5029;17.1779
398;10.1981;2.52752;32.6354;16.4259
399;9.40538;2.54451;33.2408;16.3997
400;9.33994;2.46234;32.7288;16.2883
401;9.67498;2.45162;32.5531;16.6532
402;9.56749;2.30819;32.1126;16.6132
403;9.3303;2.3103;32.0089;16.3075
404;9.32979;2.3296;32.5242;16.6253
405;9.20848;2.34842;30.7572;16.4298
406;9.28826;2.21248;27.1862;16.9273
407;9.36406;2.23296;26.1083;17.0637
408;9.79654;2.29296;24.4531;16.9246
409;9.51875;2.29085;23.9851;16.8096
410;9.54205;2.34214;23.2454;16.9546
411;9.39786;2.33923;22.5108;17.3952
412;9.82141;2.36182;22.2408;17.7481
413;9.82077;2.31827;21.9324;17.6464
414;9.50496;2.3591;21.4103;17.8007
415;9.68646;2.32413;21.8882;17.7689
416;9.93981;2.28662;22.707;18.0324
417;9.89779;2.31446;22.5865;18.2181
418;9.55328;2.29395;23.3783;18.3752
419;9.8431;2.19622;25.2567;18.0139
420;9.93654;2.10144;24.6338;17.8618
421;10.014;2.11507;25.4764;17.9541
422;10.1646;1.98246;25.4455;18.1986
423;10.0907;1.95805;26.4747;18.1676
424;9.95002;1.9583;26.7229;17.9832
425;10.2364;1.94691;27.4566;18.3253
426;10.3648;1.92582;29.9519;18.1596
427;10.346;2.11891;32.4094;18.3401
428;10.7743;2.2152;32.3996;17.6389
429;10.527;2.1415;32.7568;17.7097
430;10.3807;2.10816;33.1584;17.4179
431;9.86893;2.18557;32.9849;16.5231
432;9.97021;2.13152;33.1698;16.4216
433;9.98534;2.22502;34.3081;16.3972
434;9.99184;2.22925;35.0735;15.8915
435;9.70112;2.20589;34.7229;15.7604
436;9.6617;2.19219;32.8997;15.9174
437;9.72867;2.21242;32.7903;16.2192
438;10.4044;2.21597;32.2191;16.1208
439;9.71264;2.26912;32.5045;16.2085
440;10.1434;2.21533;32.4359;16.3284
441;9.81827;2.18205;32.7233;16.2369
442;9.66614;2.22502;31.0177;18.1251
443;9.75155;2.17379;30.7358;15.9961
444;9.82954;2.12771;30.3741;16.446
445;9.51206;2.12637;30.1203;16.6792
446;9.57955;2.17178;28.7099;16.6705
447;10.0138;2.05427;27.4644;16.5323
448;9.97914;2.00544;25.5604;16.4628
449;9.81117;1.97562;23.4121;16.3629
450;9.84787;1.89994;23.4555;16.7109
451;10.2093;1.86163;23.6303;16.8165
452;10.4405;1.83523;22.9738;16.4681
453;10.1945;1.82694;23.4957;16.737
454;10.1197;1.81206;23.2731;16.4547
455;10.12;1.77616;23.6061;16.3984
456;9.69226;1.76234;23.824;16.2585
457;9.69578;1.70054;24.2273;16.0559
458;9.74851;1.68099;24.2178;15.2113
459;9.52518;1.67024;24.8529;15.0679
460;9.25501;1.65843;25.1028;14.7833
461;9.30256;1.62138;25.3358;14.6285
462;9.31603;1.63763;26.3239;15.127
463;9.23168;1.63872;26.061;14.6634
464;9.55216;1.62026;26.0576;14.5629
465;9.25024;1.60512;26.1081;14.9063
466;9.476;1.62752;26.1161;14.5157
467;9.77091;1.64733;26.459;14.375
468;9.56371;2.12365;30.042;14.8235
469;9.40883;2.10726;30.2219;14.6382
470;9.34736;2.14534;30.5611;14.501
471;9.6305;2.14925;30.9777;14.8934
472;9.39085;2.13469;30.7623;15.0501
473;9.54531;2.20086;30.896;15.0153
474;9.88502;2.15427;31.0852;14.8759
475;9.62122;2.15206;31.6486;15.6881
476;9.73091;2.20717;32.9813;15.4245
477;9.74259;2.20877;33.4446;16.2215
478;10.1068;2.16963;33.4321;16.2857
479;10.36;2.0615;34.3329;16.3481
480;10.4839;2.01923;33.5224;16.7977
481;10.4169;1.99773;33.316;17.4524
482;10.6366;2.0007;30.9306;17.6685
483;10.3456;1.99494;30.8131;17.1446
484;10.4544;2.02544;29.7883;17.1653
485;10.4335;2.09971;28.8075;17.6994
486;10.3882;2.12714;28.7599;18.2898
487;10.691;2.14336;28.3649;18.6385
488;10.8603;2.22131;31.3484;19.4085
489;11.1924;2.31747;32.0229;19.8089
490;11.6718;2.35613;31.6781;19.5021
491;12.2572;2.37814;32.6395;19.7463
492;11.3965;2.37267;32.5721;19.1365
493;10.738;2.41581;33.4251;18.6422
494;11.3037;2.11194;30.7587;17.5107
495;11.0678;2.06323;30.947;17.587
496;11.0237;2.04637;30.6081;16.2725
497;11.1586;2.08698;34.3862;18.0943
498;11.1898;2.17798;34.6722;17.9498
499;10.6931;2.24563;34.7418;18.3719
500;10.7345;2.35446;34.4095;18.4194
501;10.4893;2.40982;33.8061;18.7466
502;10.2278;3.16762;35.3665;18.7466
503;10.5956;3.10592;33.9482;20.1453
504;10.52;2.92874;33.292;18.605
505;10.29;2.75011;32.0898;17.9582
506;10.3871;2.57264;31.8425;17.4458
507;10.3979;2.52899;32.3638;17.193
508;10.0326;2.43926;31.9577;17.4075
509;10.1902;2.40042;31.4347;16.9605
510;10.3001;2.37216;31.5767;16.749
511;10.1062;2.37658;30.9845;17.2404
512;10.3597;2.35859;30.1428;17.2305
513;9.90058;2.32179;30.0944;16.6787
514;10.2266;2.35997;29.5041;16.9132
515;10.5042;2.36512;29.2472;17.0521
516;10.5542;2.39728;28.8842;17.4535
517;10.1721;2.39536;27.5333;17.2027
518;10.8105;2.39363;26.5051;16.9682
519;10.1603;2.45955;26.0344;17.149
520;10.1096;2.44381;25.2278;17.7592
521;10.2046;2.46733;25.32;22.1496
522;10.1475;2.47267;26.1103;17.1912
523;10.1092;2.4633;25.8482;17.4186
524;10.1447;2.45773;26.3858;17.5354
525;10.3331;2.4336;27.3156;17.1344
526;10.237;2.43238;28.0172;17.5283
527;10.1791;2.47712;28.5287;17.0561
528;10.0589;2.47587;29.2957;17.2237
529;10.1095;2.48464;29.6441;17.4858
530;10.4693;2.4663;30.3224;17.3706
531;10.298;2.46381;30.6432;17.2756
532;10.0188;2.47187;31.4316;17.0773
533;11.5384;2.43082;31.7698;17.2227
534;10.3507;2.48208;31.5193;17.3411
535;10.1939;2.4128;31.6117;17.1677
536;10.3518;2.47606;31.6565;17.2941
537;10.4136;2.42349;32.1415;17.0404
538;10.196;2.43568;32.2338;18.0752
539;10.1276;2.42285;32.6396;17.0372
540;10.1657;2.39405;32.4582;17.0619
541;10.5841;2.46787;32.6372;17.0993
542;10.246;2.47098;32.0008;16.8769
543;10.307;2.46582;32.228;17.0123
544;10.6406;2.42938;31.3502;17.2432
545;10.249;2.43248;31.2676;17.2635
546;9.98483;2.50586;30.7728;16.988
547;10.1123;2.45363;30.4969;17.0026
548;10.7283;2.53802;29.3369;17.6412
549;10.5423;2.55958;28.9186;17.8548
550;11.0526;2.6448;29.4697;17.8654
551;10.914;2.70787;29.1695;18.7609
552;11.0771;2.71843;29.2064;21.3791
553;10.7013;2.78365;28.4922;18.4079
554;10.6177;2.81101;28.6873;18.6962
555;10.5754;2.70998;27.6352;18.1804
556;10.0739;2.70499;26.8073;17.7805
557;9.31334;2.61034;25.6665;16.9652
558;9.39334;2.55408;26.3544;16.4584
559;9.4721;2.57558;26.6694;16.0714
560;9.25363;2.57034;27.1439;15.8333
561;9.32221;2.5384;28.3478;15.7215
562;10.4569;2.52557;28.8467;15.2749
563;10.6009;2.54938;29.1195;15.5978
564;9.60461;2.52701;29.7157;15.6421
565;10.0114;2.51242;30.2754;16.0315
566;9.87597;2.42797;30.9934;15.3771
567;10.0171;2.34243;30.5683;15.1978
568;9.71837;2.29741;30.3945;15.2211
569;9.97805;2.236;30.7164;14.7212
570;9.69382;2.21974;30.8875;15.3061
571;9.86237;2.16051;31.3709;14.8319
572;9.75805;2.1425;31.9962;14.7158
573;9.70845;2.12442;31.2794;15.2425
574;9.82589;2.15811;31.2655;14.9087
575;9.68915;2.24765;30.772;15.8592
576;9.40464;2.32048;30.9981;15.2046
577;10.7602;2.36864;29.7784;15.3236
578;9.31802;2.4239;31.687;15.5744
579;9.35136;2.49776;28.9202;15.5002
580;9.15328;2.46019;27.3739;14.6657
581;8.9;2.47197;27.1188;14.3067
582;9.11984;2.17414;26.6679;16.1758
583;8.56102;1.95616;26.0017;14.0884
584;8.61002;1.8471;25.537;14.1175
585;8.90832;1.81651;25.2839;13.7706
586;8.96115;1.85674;25.5038;14.22
587;8.62544;1.91696;25.1152;13.9914
588;8.55171;2.37587;24.9536;14.1275
589;9.01933;2.44512;25.0081;14.6155
590;9.10096;2.35917;25.5837;15.6328
591;9.3351;2.31994;25.9788;16.1188
592;12.0068;2.20653;24.2855;15.9603
593;9.70944;1.95923;23.3306;14.6293
594;9.50509;1.72944;21.4029;13.9809
595;8.92723;1.58202;19.4069;12.934
596;8.67066;1.48122;19.1496;12.2574
597;8.63219;1.24112;18.9797;11.7476
598;8.78256;0.789184;18.0478;11.2601
599;8.39043;0.77776;17.9843;10.688
600;8.41712;0.744896;18.2759;10.532
601;8.5007;0.73568;18.5759;10.555
602;8.51267;0.732064;18.9942;10.8734
603;8.6576;0.72896;19.1798;10.905
604;8.30637;0.746272;19.4955;10.9495
605;8.86989;0.768256;19.1729;10.5668
606;8.45456;1.20163;20.1243;10.7796
607;8.54397;1.2576;21.2437;11.2844
608;8.64701;1.50691;21.9195;11.511
609;8.7031;1.54778;22.5567;11.7208
610;8.95984;1.57597;23.5108;12.6069
611;9.15603;1.70579;24.0307;13.244
612;9.32285;1.77824;24.582;13.7017
613;9.10214;1.85373;24.6524;13.7087
614;9.27338;1.89459;24.4218;16.5633
615;9.60845;1.86598;24.9589;13.88
616;9.27405;1.98698;26.0427;14.4435
617;8.89226;1.93651;25.136;14.2574
618;9.04774;2.11629;25.0812;14.1763
619;9.00243;2.00269;24.6868;14.5485
620;8.91114;2.03885;25.1237;14.0484
621;9.04403;2.11139;24.9196;14.0976
622;8.48685;2.07875;24.816;14.0957
623;8.4872;2.08598;24.7972;13.6973
624;8.30134;2.1079;24.7976;13.6595
625;8.20886;2.06819;24.2531;13.2134
626;8.37693;2.05187;23.8746;12.6661
627;8.17821;2.03216;23.3571;12.3076
628;7.96928;1.98576;22.5801;12.0712
629;8.11606;1.99635;22.475;12.2838
630;8.39251;1.99738;22.6658;12.1645
631;8.75197;2.02019;22.3652;12.3163
632;8.26221;1.96035;22.156;12.3605
633;8.71856;1.89754;22.1763;12.2764
634;8.67322;1.89635;21.4057;12.5199
635;9.0343;1.91053;21.199;13.3056
636;9.88368;1.87619;21.0493;13.3465
637;9.15344;1.87654;20.5107;13.3045
638;9.12458;1.8735;20.305;13.3209
639;9.05478;1.8663;19.9007;12.6046
640;8.71578;1.86294;20.593;13.084
641;8.61872;1.89754;20.8096;12.4343
642;8.55008;1.85882;21.0035;12.2477
643;8.60461;1.89942;21.589;12.6541
644;8.95936;1.93984;22.5144;14.3259
645;9.57059;1.92602;23.1849;13.3906
646;9.42493;1.87411;24.6571;13.8594
647;9.88534;1.91549;25.7702;14.3416
648;10.2706;1.88982;27.1886;14.032
649;10.8798;1.77875;28.3226;14.7864
650;11.4619;1.41632;28.0753;14.7995
651;10.6428;1.15738;27.7696;14.1898
652;11.2471;1.4185;29.874;14.135
653;10.8738;1.31578;31.5582;13.9926
654;10.39;0.918176;31.5473;13.5519
655;10.0561;0.862368;31.4105;12.4149
