"Frame ID";"Cascade render";Render
235;4.59792;2.70368
236;4.99178;2.76566
237;5.07638;2.68989
238;4.55837;2.74246
239;4.19581;2.7057
240;4.91731;2.61398
241;4.20982;2.60925
242;4.37283;2.73078
243;4.20374;2.67792
244;4.25824;2.73078
245;4.20067;2.58678
246;4.2191;3.01981
247;4.16486;2.73069
248;4.59107;2.85526
249;4.08403;2.63107
250;4.1943;2.65654
251;4.35386;2.56176
252;3.93965;2.5903
253;4.50186;2.56768
254;4.33696;2.58202
255;4.47002;2.61792
256;4.24912;2.54982
257;3.96307;2.5679
258;3.94458;2.55469
259;3.91283;2.54438
260;3.83674;2.52602
261;4.00448;2.76269
262;3.69523;3.16659
263;3.97699;2.75357
264;4.0279;2.604
265;3.83978;2.57414
266;3.95085;2.51779
267;3.99072;2.56445
268;3.70227;2.56966
269;4.25056;2.51699
270;3.96707;2.50954
271;3.84074;2.47859
272;4.25402;2.50218
273;4.11334;2.48448
274;3.42909;2.4401
275;3.72826;3.52125
276;3.61424;2.48787
277;3.54682;2.45488
278;3.8471;2.43533
279;3.59526;2.62483
280;3.75891;2.51418
281;3.9128;2.46637
282;3.69245;2.48944
283;3.49773;2.42202
284;3.75926;2.49629
285;4.00771;2.47603
286;3.37616;2.46259
287;4.08045;2.43917
288;3.1888;2.48707
289;3.32506;2.41258
290;3.68429;2.47261
291;3.56925;2.86912
292;3.24346;2.43261
293;3.5545;2.57565
294;3.58304;2.49523
295;4.01347;2.38611
296;3.50502;2.4048
297;3.7456;2.42083
298;3.75606;2.44784
299;3.87984;2.31328
300;4.24755;2.45453
301;3.69005;2.36768
302;4.14954;2.46365
303;4.01027;2.49981
304;4.0079;2.40301
305;4.15357;2.47606
306;3.99066;2.57488
307;3.96576;2.54698
308;4.56906;2.65069
309;4.15027;2.68602
310;4.34349;2.66141
311;4.45376;2.71936
312;4.89286;2.76381
313;4.41357;2.80915
314;4.55126;2.80624
315;4.69088;2.88493
316;4.48806;2.77994
317;4.55213;2.8695
318;4.68061;2.87277
319;4.63178;2.91005
320;4.50755;2.91091
321;4.72714;3.19776
322;4.62173;4.17254
323;4.71856;3.3199
324;4.90432;2.99149
325;4.7679;3.29158
326;5.14288;2.98771
327;4.90506;3.03277
328;4.90515;3.19078
329;5.13965;3.06765
330;4.88784;3.09898
331;5.02899;2.99005
332;4.9832;3.02669
333;4.86512;2.97898
334;5.25722;3.01526
335;5.21798;3.14848
336;5.35181;3.26061
337;5.12368;3.05616
338;5.44973;3.03485
339;5.27104;3.02672
340;5.43648;2.94749
341;5.31456;3.0343
342;5.4304;3.02234
343;5.66435;3.03245
344;5.41152;2.96282
345;5.61014;2.99814
346;5.28662;2.99651
347;5.30147;2.93722
348;5.19523;3.02912
349;5.26384;2.9799
350;4.96493;2.952
351;5.30637;3.20064
352;5.12435;2.9576
353;5.35504;3.31392
354;5.08995;2.98918
355;5.32058;2.9592
356;5.76928;2.9599
357;5.84406;3.01917
358;5.26346;2.97242
359;5.77443;2.90915
360;5.47043;2.85594
361;5.15178;2.89389
362;5.2833;2.85645
363;5.35882;2.92554
364;4.9529;2.96045
365;5.69021;2.80438
366;5.11373;3.00832
367;5.41888;2.83011
368;5.05958;2.9191
369;5.29142;2.77312
370;5.19018;2.8343
371;5.51024;2.79411
372;5.58618;2.72432
373;5.44064;2.72653
374;5.20442;2.70566
375;5.37056;2.71846
376;4.99907;2.68064
377;5.14659;2.67974
378;5.19853;2.74547
379;5.33555;2.71501
380;5.55558;2.7007
381;4.87622;2.80093
382;5.05405;3.00685
383;4.88454;3.04867
384;4.8311;2.74816
385;5.10086;2.68784
386;4.84854;2.81466
387;5.29664;2.82656
388;5.33238;2.76598
389;5.2648;2.86208
390;5.15466;2.79878
391;4.9977;2.74355
392;5.09709;2.76445
393;5.00422;2.76291
394;5.2249;2.80726
395;5.17184;2.79379
396;5.19315;3.13846
397;4.80048;2.7729
398;4.96003;2.79504
399;5.18854;2.77984
400;5.06221;2.75443
401;5.24752;2.78003
402;5.3529;2.82224
403;5.06973;2.72755
404;6.00611;3.62422
405;5.39824;2.89315
406;4.91514;2.85997
407;5.22749;2.92211
408;4.86278;2.91805
409;4.85587;2.99475
410;5.43786;3.04512
411;5.10758;3.17267
412;5.09843;2.9776
413;4.81494;3.01056
414;5.02173;2.85642
415;4.79946;2.90365
416;4.87366;3.0136
417;5.15152;2.87971
418;4.90291;2.90506
419;4.92781;2.83318
420;4.78166;2.90384
421;4.6295;2.84762
422;5.03011;2.8815
423;4.8343;2.84902
424;4.67536;2.83133
425;4.90317;2.77565
426;4.66301;2.81965
427;4.47434;2.7945
428;5.03798;3.18701
429;4.9489;2.94602
430;4.8;2.84234
431;4.32346;2.89008
432;4.81626;2.79555
433;4.20973;2.83779
434;4.40451;2.79312
435;4.78486;2.69424
436;4.0327;2.67667
437;4.12624;2.68202
438;4.14115;2.67917
439;4.07075;3.03462
440;4.2129;2.78006
441;4.2191;2.71158
442;4.20534;3.73789
443;4.15994;2.85654
444;4.22077;2.63997
445;4.29078;2.64643
446;4.52086;2.78029
447;4.51978;2.79318
448;4.45674;2.85226
449;4.40496;2.61216
450;4.65981;2.66608
451;4.82723;2.58413
452;4.69242;2.71952
453;4.61139;2.70394
454;4.74976;2.57834
455;4.74947;2.63789
456;4.86826;2.91859
457;4.85008;2.55805
458;5.06906;2.90758
459;5.33962;2.53949
460;5.32349;2.52589
461;4.92742;2.63827
462;5.62125;2.56483
463;5.3305;2.55472
464;5.36445;2.59987
465;5.11558;2.53334
466;5.55856;2.55373
467;5.69821;2.48458
468;5.12269;2.56054
469;5.5537;2.60221
470;5.41046;2.63574
471;5.61418;2.85866
472;4.96829;2.54163
473;5.2983;2.81085
474;5.30918;2.52278
475;5.51206;2.48992
476;5.3513;2.53763
477;5.36861;2.60966
478;5.41008;2.60822
479;5.56381;2.52707
480;5.98115;2.57136
481;5.7144;2.58006
482;5.5672;2.49085
483;5.60966;2.47197
484;5.96806;2.58147
485;5.9967;2.47514
486;5.58336;2.95478
487;5.38925;2.37229
488;5.55776;2.73187
489;5.51987;2.57206
490;5.82416;2.46541
491;5.1753;2.4368
492;5.30442;2.45718
493;5.56822;2.46173
494;5.39187;2.54733
495;5.50947;2.41302
496;5.66458;2.5727
497;6.48035;2.46765
498;5.66806;2.52685
499;5.57734;2.49338
500;5.7536;2.45843
501;5.6985;2.97098
502;5.55776;3.26573
503;5.54858;2.74422
504;5.40794;2.55763
505;5.50781;2.59827
506;5.64141;2.51306
507;5.57536;2.67488
508;6.36819;2.59043
509;6.5192;2.61488
510;5.91226;2.52627
511;5.99706;2.63606
512;5.50774;2.62496
513;6.45974;2.61488
514;6.14214;2.76256
515;6.20022;2.65466
516;5.95171;2.68352
517;5.53059;2.66237
518;5.06499;2.79744
519;5.45456;2.57027
520;6.05318;2.72128
521;6.23024;2.68051
522;5.92445;2.5024
523;6.35315;2.6185
524;7.34899;2.78304
525;5.47197;2.52669
526;5.38474;2.50502
527;6.05581;2.42077
528;5.54944;2.38064
529;5.29162;2.45136
530;5.90406;2.33088
531;5.51526;2.46182
532;5.42621;2.27498
533;5.23168;2.50547
534;5.02979;2.18963
535;4.98234;2.23184
536;4.98829;2.1871
537;5.05987;2.18918
538;5.06368;2.09373
539;5.21542;2.13344
540;4.98512;2.07024
541;4.5201;2.04739
542;4.80733;2.02029
543;4.77155;1.96995
544;4.9439;3.53331
545;5.91405;2.01251
546;5.1959;1.96157
547;5.4217;1.93133
548;5.21037;2.6216
549;5.42416;2.2255
550;4.80022;1.81427
551;4.95498;1.87939
552;4.44678;1.76989
553;4.52886;1.83107
554;4.19171;1.8505
555;4.20381;1.78627
556;3.64813;1.68781
557;4.01411;1.74989
558;3.86128;1.67885
559;3.64525;1.66838
560;4.04224;1.79846
561;3.9255;1.66714
562;4.00797;1.88333
563;4.16653;1.90592
564;4.62307;1.74458
565;3.52387;1.78429
566;3.62762;1.7512
567;4.304;1.80355
568;3.696;1.81488
569;3.40618;2.04797
570;3.84838;1.70576
571;3.68886;2.16006
572;3.26234;1.61155
573;3.32624;1.6063
574;3.5857;1.60307
575;3.42173;1.61162
576;3.89763;1.8544
577;30.9087;2.13814
578;3.68422;1.5615
579;3.32259;2.02947
580;3.23043;1.54838
581;3.54602;1.92947
582;4.45078;1.5529
583;4.91088;2.04096
584;3.75629;1.92608
585;3.67424;1.5001
586;3.74166;1.45821
587;4.05664;2.41677
588;3.82387;1.45974
589;4.44736;2.06541
590;3.66259;1.5127
591;3.59389;1.44954
592;3.7241;1.40736
593;4.03987;1.52624
594;3.73341;1.37632
595;3.65667;1.41078
596;3.5873;1.73005
597;3.61654;1.4465
598;3.57882;1.41706
599;3.82749;1.36477
600;3.87011;1.34691
601;4.35011;1.33146
602;3.81722;1.38944
603;4.07597;1.28598
604;3.68682;1.45843
605;3.72288;1.37008
606;3.99072;1.39776
607;3.63555;1.40778
608;3.50301;1.67158
609;3.95606;2.08918
610;3.28061;1.75517
611;3.59635;2.55885
612;4.0177;1.92266
613;4.87638;2.83117
614;4.03232;2.71818
615;3.70742;2.39146
616;4.10419;1.36179
617;3.37514;1.40806
618;3.43082;1.78922
619;3.47939;1.53645
620;3.23402;2.50458
621;3.50173;1.41635
622;3.88099;1.33613
623;4.32842;1.27664
624;3.57005;1.3248
625;3.16899;1.26672
626;2.8064;1.48576
627;3.16026;1.30198
628;3.84592;1.24605
629;3.68243;1.2743
630;3.26662;1.24026
631;3.49459;1.20138
632;2.85702;1.1935
633;3.06938;1.20742
634;3.11136;1.31085
635;2.93562;1.15978
636;3.08586;1.31811
637;2.94678;1.152
638;3.14224;1.14083
639;2.7312;1.1177
640;3.14925;1.15632
641;2.81549;1.20435
642;2.55923;1.1272
643;3.06451;1.13315
644;3.02573;1.07085
645;2.932;1.03546
646;2.65757;1.08938
647;2.59078;1.14141
648;2.49488;1.70566
649;3.53952;1.29536
650;3.55552;1.20653
651;3.30762;1.12317
652;3.57917;2.06451
653;3.83664;1.05181
654;3.37584;1.10333
655;3.37238;1.44752
656;3.1047;1.0432
657;3.06141;1.97875
658;3.56349;1.556
659;2.85069;0.971456
660;2.96931;0.983872
661;2.84048;1.03174
662;2.73485;0.946624
663;2.30832;1.00717
664;2.7776;1.19664
665;2.72435;0.96224
666;2.74512;1.06019
667;3.06634;1.0248
668;2.66326;1.00291
669;2.93322;0.999008
670;2.96378;1.04931
671;2.33597;1.00006
672;2.53718;0.953856
673;2.25667;0.930048
674;2.17584;0.91072
675;2.24493;0.983168
676;2.20886;0.927328
677;2.18314;0.907552
678;2.15411;0.899232
679;2.18864;0.956544
680;2.18154;0.929696
681;2.21734;1.04566
682;2.74042;1.02762
683;2.41654;1.08618
684;2.33792;1.01155
685;2.32394;1.17389
686;2.21965;1.39994
687;2.35958;1.03658
688;2.36221;1.06093
689;2.61488;1.07606
690;2.38749;1.52998
691;2.5489;1.28154
692;2.5073;1.23187
693;2.60957;1.2415
694;2.98394;1.40016
695;2.92288;1.32477
696;3.00934;1.46048
697;3.5417;1.47072
698;3.48051;1.56451
699;3.26317;1.55309
700;3.2889;1.70026
701;3.40694;1.84624
702;3.27197;2.51472
703;3.59347;1.7833
704;3.25603;2.00854
705;3.4488;2.39478
706;3.80461;1.81408
707;3.09907;1.76349
708;3.40486;2.62474
709;3.11702;1.89747
710;4.04045;2.01114
711;4.24314;1.90723
712;5.34445;2.06646
713;4.3649;1.91133
714;4.50314;1.92515
715;4.20976;2.01501
716;3.56032;2.27648
717;3.93776;1.89315
718;3.43178;1.86032
719;4.07142;1.83558
720;3.22544;1.79706
721;3.19878;2.18435
722;3.19066;1.75459
723;4.41552;1.6512
724;3.99226;1.66093
725;3.61251;1.74973
726;3.93354;1.90058
727;3.30464;1.47117
728;3.70378;1.28627
729;3.07802;1.32128
730;3.39245;1.34582
731;2.66349;1.31328
732;3.048;1.39699
733;2.92528;1.4304
734;2.95658;1.6231
735;3.15014;1.35034
736;2.67747;1.38339
737;3.13517;2.18627
738;3.28486;1.64509
739;3.24218;2.1865
740;3.53232;1.7145
741;3.84912;1.79469
742;3.98704;2.12422
743;3.58378;1.89962
744;3.18922;2.51731
745;7.87782;5.26525
746;12.6333;10.214
747;6.69901;5.76285
748;14.7927;10.4261
749;5.78221;5.23542
750;5.13341;3.2881
751;4.48474;3.28419
752;6.91555;3.79306
753;5.90778;3.80717
754;5.98637;6.90838
755;8.17203;5.82806
756;11.1044;8.9464
757;19.2963;14.9101
758;6.56122;8.29728
759;10.6186;14.426
760;11.0508;4.25213
761;4.92435;3.15894
762;4.89939;3.67152
763;4.84515;3.4464
764;3.82323;2.6865
765;3.7929;2.41405
766;3.63315;2.43411
767;3.35021;2.7208
768;3.47875;2.50365
769;4.05965;2.93117
770;5.39722;3.21203
771;5.15293;3.84461
772;4.9655;3.14614
773;4.59152;3.38877
774;5.3369;3.1377
775;4.79859;2.93744
776;4.76608;4.29846
777;5.38925;3.36621
778;4.91843;4.57779
779;4.80512;3.67021
780;3.8351;4.91955
781;4.12019;4.98019
782;5.09472;4.72518
783;4.13488;3.5472
784;5.05578;4.25056
785;4.21405;4.1736
786;3.79123;3.86934
787;3.80934;3.17587
788;3.78602;3.21978
789;4.45766;3.49226
790;4.81779;3.45267
791;3.66989;3.16701
792;4.05552;3.36093
793;4.00848;3.69738
794;4.39459;3.60176
795;3.90122;3.40237
796;3.9448;3.3217
797;3.83264;3.24141
798;3.95376;3.24973
799;4.10586;3.61773
800;4.20019;3.39715
801;4.46768;3.33286
802;4.4239;3.58739
803;6.38566;3.54246
804;5.14336;3.58522
805;4.65382;5.15002
806;7.68403;4.18829
807;5.22646;3.44886
808;5.10797;3.40115
809;4.49427;3.73315
810;5.09738;3.41958
811;4.70454;3.43357
812;4.49606;3.44282
813;4.61456;3.37168
814;4.63798;3.95235
815;4.63603;3.39552
816;4.53344;3.45306
817;5.0159;3.61798
818;4.4809;3.39261
819;4.92838;3.80813
820;5.52026;3.77914
821;6.23427;3.75408
822;7.70787;3.81821
823;7.48307;3.91542
824;5.2785;3.95709
825;5.66077;3.53408
826;4.83168;3.40374
827;4.76771;3.61888
828;4.90298;3.68845
829;4.77286;3.93798
830;4.80112;3.67853
831;4.94566;3.43786
832;4.82762;3.53779
833;5.26067;3.4857
834;5.50314;3.80381
835;5.56243;3.67078
836;4.79597;3.64877
837;5.45866;3.5936
838;5.15002;3.59302
839;5.04909;4.06598
840;5.11021;3.41392
841;5.19539;3.7527
842;5.31613;3.65341
843;5.27926;3.83949
844;5.18976;4.31888
845;7.0199;19.3869
846;7.63718;6.12646
847;7.90867;5.588
848;8.8857;5.47536
849;6.17424;5.31632
850;5.55194;5.08851
851;5.81859;3.79136
852;4.97978;5.17005
853;5.74781;5.24154
854;5.53158;3.94173
855;4.9769;5.82528
856;6.26035;4.91411
857;6.0224;4.3649
858;6.55043;3.61155
859;6.54835;4.1897
860;5.60579;4.57958
861;8.2665;7.84016
862;12.4059;3.80275
863;5.26704;3.71056
864;6.64886;6.43261
865;6.71318;3.76499
866;4.30211;3.66285
867;4.32813;3.73526
868;4.33674;3.82966
869;4.40739;4.17616
870;4.5184;3.76195
871;4.5128;4.12042
872;4.53702;3.63437
873;4.80902;3.72643
874;5.10013;3.90064
875;4.88928;3.76499
876;4.69312;3.69958
877;4.61965;3.70138
878;4.66166;3.58285
879;5.09622;3.68259
880;4.85728;3.57354
881;4.67283;3.48934
882;4.90166;3.89456
883;4.6865;3.62125
884;4.77277;3.77389
885;5.08237;3.58598
886;5.01405;3.63587
887;5.40278;3.48976
888;5.3999;3.50778
889;5.21523;3.77155
890;5.2088;3.49312
891;5.31997;3.52326
892;4.98394;3.43638
893;4.66944;3.36646
894;4.76128;3.58435
895;4.90042;3.39651
896;4.77558;3.34781
897;4.73994;3.35613
898;4.86077;3.31411
899;4.74851;4.63878
900;4.78682;3.39018
901;4.6568;3.88838
902;4.70467;3.35968
903;4.72477;3.43968
904;4.94186;3.59837
905;4.67453;3.33811
906;5.11571;3.3
907;4.68534;3.31619
908;4.7727;3.19555
909;4.8432;3.54758
910;4.79197;3.27421
911;4.68653;3.13661
912;4.71645;3.1543
913;5.12042;4.49546
914;5.15907;3.58666
915;5.36;3.24006
916;4.94669;3.42496
917;5.09814;3.11235
918;5.52422;3.08906
919;5.24778;3.29392
920;5.01907;2.92522
921;5.44838;2.90746
922;4.9209;2.99936
923;6.05181;3.17491
924;5.86934;3.58714
925;5.1248;3.04762
926;5.48131;3.57494
927;5.37811;3.36826
928;5.436;2.9529
929;5.16442;3.39542
930;5.18659;2.62672
931;4.66621;2.71088
932;4.85155;2.6816
933;5.46378;2.59158
934;4.7447;2.9904
935;5.2303;2.55059
936;5.00403;2.54013
937;4.91328;2.59424
938;5.02269;2.47066
939;4.68333;2.8511
940;4.76768;2.46816
941;4.7887;2.49661
942;4.84355;2.51165
943;4.87523;2.68291
944;4.58896;2.69354
945;4.51008;2.53206
946;4.57958;2.38458
947;4.63987;2.32669
948;5.04243;2.40458
949;4.40346;2.70429
950;4.61824;2.27792
951;4.84717;2.3456
952;4.46218;2.39536
953;4.63901;2.39312
954;4.89574;2.5847
955;4.40637;2.34806
956;4.60298;2.33466
957;4.5129;2.28614
958;4.87005;2.28986
959;4.59117;3.5736
960;4.4008;2.44486
961;4.85251;2.30598
962;4.61526;2.22045
963;4.88624;2.21904
964;4.50973;2.63558
965;4.47059;2.16563
966;4.97629;2.19926
967;4.66022;2.20915
968;4.5433;2.10758
969;5.22586;2.44963
970;4.61834;2.09478
971;4.40451;2.07766
972;4.71965;2.11347
973;4.38784;2.00378
974;4.68512;2.58954
975;4.71613;2.16621
976;4.48211;2.08509
977;4.42883;2.0695
978;5.60966;2.0863
979;4.68755;2.4049
980;4.62477;2.00384
981;4.48342;2.10762
982;4.57926;2.07648
983;4.17853;1.98803
984;4.24163;2.28013
985;4.42192;1.90752
986;4.47136;1.94573
987;4.04368;1.90982
988;4.30528;1.90454
989;4.48986;4.71226
990;7.32323;2.50077
991;5.81197;2.20602
992;5.35494;2.04352
993;5.31165;2.10592
994;5.96621;2.35232
995;5.76992;2.10982
996;5.43514;2.31824
997;6.22762;1.96355
998;4.80762;2.2799
999;5.73958;1.85962
1000;3.78051;2.33821
1001;4.16538;1.84147
1002;3.65846;1.78157
1003;3.82413;1.87072
1004;3.72691;2.17277
1005;3.82486;2.08909
1006;3.75939;1.84794
1007;4.24538;1.85606
1008;4.00106;1.9225
1009;3.85722;1.84867
1010;3.42614;1.83069
1011;3.79494;1.83168
1012;4.06176;1.83373
1013;3.19414;2.02141
1014;4.06093;2.4817
1015;4.38157;2.03974
1016;3.73578;1.77866
1017;3.06605;1.7247
1018;3.25552;1.70755
1019;3.14474;1.91315
1020;3.52925;1.76813
1021;3.94035;2.17939
1022;3.86336;1.75261
1023;3.83251;1.67814
1024;3.31805;1.61363
1025;3.35536;1.94858
1026;3.33558;1.69734
1027;3.47331;1.60976
1028;3.38269;1.56637
1029;3.92669;1.69888
1030;3.53702;1.5848
1031;3.5168;1.64064
1032;3.61485;1.66758
1033;4.05235;1.65414
1034;3.9159;1.70976
1035;4.26342;1.90195
1036;4.09389;1.68032
1037;4.35302;1.68381
1038;4.8585;1.68374
1039;4.61136;1.78317
1040;4.00026;1.73373
1041;4.31168;1.72208
1042;4.31402;1.75933
1043;4.32998;1.86739
1044;4.68323;1.80029
1045;4.69946;1.80026
1046;4.43981;1.77853
1047;4.21027;1.76208
1048;4.09718;1.85962
1049;4.38253;1.84861
1050;4.32374;2.37616
1051;4.57187;1.85837
1052;4.58566;1.90582
1053;4.8087;2.05299
1054;4.8343;1.93085
1055;4.67181;1.97171
1056;5.34966;1.99811
1057;5.02189;2.06592
1058;4.57466;1.96893
1059;4.68038;1.992
1060;4.74045;2.09046
1061;4.93152;2.08317
1062;4.75597;2.1041
1063;4.85341;2.22538
1064;4.73021;2.36586
1065;4.73811;2.32691
1066;5.14518;2.48138
1067;5.1744;2.52909
1068;5.12474;2.46304
1069;5.2063;2.53613
1070;5.33277;2.67802
1071;5.4217;2.708
1072;5.26765;2.70182
1073;5.1201;2.74822
1074;5.43773;2.82077
1075;5.52026;3.06122
1076;5.61542;3.4561
1077;5.52618;3.20323
1078;5.36816;2.9047
1079;5.64851;3.47267
1080;5.51469;3.05798
1081;6.03658;3.74682
1082;7.83082;4.52387
1083;7.61898;3.00749
1084;5.71552;2.9783
1085;5.90835;3.15194
1086;5.60419;3.16326
1087;5.81347;3.11107
1088;5.94422;3.13098
1089;5.74746;3.09478
1090;5.58595;3.12627
1091;6.03574;3.25046
1092;5.9312;3.18579
1093;5.62157;4.61539
1094;5.98237;3.24102
1095;6.62413;3.30077
1096;5.7121;3.51728
1097;5.93082;3.24602
1098;5.95414;3.39978
1099;6.33866;3.21488
1100;5.7089;3.54186
1101;6.27629;4.77296
1102;6.1632;3.37862
1103;5.92934;4.94765
1104;6.12736;3.76435
1105;6.85235;3.69882
1106;5.73642;3.39251
1107;6.08522;3.71526
1108;5.87334;3.50163
1109;5.8569;3.4679
1110;5.98419;3.47216
1111;5.86582;3.43709
1112;6.4983;4.74192
1113;6.37958;3.8463
1114;6.9897;3.52246
1115;5.856;3.51293
1116;5.95229;3.84874
1117;6.24157;3.97917
1118;6.66138;3.50582
1119;6.06672;3.43664
1120;5.8047;3.56157
1121;5.70877;3.55747
1122;5.70448;3.73219
1123;5.66173;4.15072
1124;5.64333;4.19498
1125;6.57251;3.52438
1126;5.75434;3.41062
1127;7.08026;4.38202
1128;6.38448;4.01315
1129;6.84234;3.37619
1130;5.72106;3.45965
1131;5.86602;3.35939
1132;5.93046;3.43331
1133;5.46458;3.55485
1134;5.38746;3.52346
1135;5.4297;3.38186
1136;6.4607;4.71914
1137;5.48726;4.36579
1138;5.60586;3.37053
1139;5.22394;5.60451
1140;5.18957;3.4039
1141;5.11002;3.4823
1142;5.10118;3.59741
1143;5.21126;3.22374
1144;5.53629;3.3983
1145;5.19478;3.65363
1146;5.22762;3.36998
1147;5.67283;3.33046
1148;5.19754;3.29744
1149;6.35613;3.2416
1150;5.18669;3.24221
1151;4.99981;3.15546
1152;5.18202;3.52656
1153;6.39376;4.12592
1154;5.19427;3.6473
1155;6.27942;3.15171
1156;5.52854;3.11037
1157;5.51699;3.17814
1158;7.26205;4.08093
1159;6.03466;3.09722
1160;5.14221;3.04253
1161;5.62186;3.07994
1162;5.03286;2.99357
1163;5.07805;3.03491
1164;5.60163;2.98477
1165;4.9105;3.08541
1166;5.47264;3.74102
1167;5.9576;3.17168
1168;4.93885;2.97283
1169;5.06694;2.95062
1170;5.14733;3.29709
1171;5.20045;3.04653
1172;5.55139;3.00083
1173;5.67078;3.4447
1174;5.23078;3.68778
1175;5.8359;2.94451
1176;5.61994;3.0983
1177;5.00147;2.79107
1178;5.26998;2.83251
1179;5.75344;2.95158
1180;5.26246;3.34314
1181;5.45594;2.73622
1182;5.10205;2.7759
1183;4.98845;2.80627
1184;4.95878;4.14976
1185;4.8545;3.47939
1186;5.30346;2.50579
1187;4.86864;2.39491
1188;5.09846;2.18854
1189;5.30301;2.27181
1190;4.66106;2.03174
1191;5.20317;1.97642
1192;5.64275;2.67018
1193;5.15658;1.96019
1194;4.75648;1.82227
1195;4.26602;1.78358
1196;4.18131;1.70739
1197;4.09872;1.65293
