"Frame ID";"Cascade render";Render
111;16.6555;9.76746
112;16.4082;10.3809
113;19.4436;10.3909
114;16.5278;10.3822
115;16.4986;10.238
116;16.253;10.1593
117;16.1786;10.0935
118;15.885;10.3658
119;15.7536;9.9983
120;15.376;9.8295
121;15.3807;10.1535
122;14.8601;10.1934
123;15.1199;10.2477
124;14.5816;10.0015
125;14.9074;9.68806
126;13.9652;9.72573
127;13.76;10.0333
128;13.6011;10.8785
129;13.3577;9.88502
130;13.3334;9.93197
131;12.8612;10.1803
132;12.7091;10.8785
133;13.1319;10.8786
134;13.2407;11.1913
135;13.9929;11.1241
136;14.1246;11.3172
137;14.3226;11.3679
138;14.1815;11.1854
139;14.126;12.2656
140;14.5799;10.5296
141;13.9793;10.7171
142;13.9383;10.5169
143;14.3067;10.5688
144;14.8625;11.4139
145;14.9049;10.5574
146;14.9962;10.1709
147;14.7415;10.5029
148;15.1303;10.2524
149;14.9254;10.0248
150;15.2587;10.2899
151;15.2664;10.8426
152;15.458;10.6044
153;15.3472;10.599
154;15.4485;10.5263
155;15.589;10.297
156;18.104;10.7587
157;19.7797;10.9905
158;18.5951;10.6805
159;18.2074;10.8452
160;18.6418;10.7763
161;18.9192;10.7422
162;18.6802;11.2062
163;19.5516;10.9107
164;19.9607;11.1563
165;19.9068;11.0596
166;20.0864;11.609
167;20.662;11.7162
168;20.6466;11.0072
169;20.4022;11.1916
170;20.5046;12.1143
171;21.6131;11.8891
172;20.0505;11.8063
173;19.686;11.1117
174;19.3604;11.4923
175;18.7607;11.2909
176;18.5851;11.4673
177;18.2443;11.5248
178;18.2598;11.5138
179;18.2637;11.5728
180;17.9751;11.6578
181;18.145;11.764
182;19.5022;12.9561
183;17.2379;11.653
184;17.8328;11.78
185;19.6913;12.3527
186;16.8155;11.8832
187;17.4667;12.2147
188;17.9017;11.982
189;17.2114;12.3881
190;17.1035;13.0809
191;17.6611;13.1368
192;18.2668;13.3554
193;18.5607;12.6604
194;18.825;12.5122
195;18.922;14.3488
196;19.3539;12.9978
197;19.6919;12.5701
198;19.8024;12.0062
199;19.9976;12.5724
200;21.0158;13.25
201;20.6476;13.0748
202;21.7037;13.5946
203;21.7885;11.4425
204;21.3676;11.1463
205;21.6142;11.1173
206;21.7731;12.0223
207;21.5359;12.2176
208;21.7774;11.542
209;21.524;12.5616
210;26.0158;12.7319
211;25.5925;12.03
212;25.8349;12.6153
213;26.3131;11.9427
214;25.6205;12.6625
215;25.8556;12.8301
216;25.4359;12.3668
217;25.3387;13.0453
218;25.4722;12.518
219;25.3851;12.376
220;24.8748;12.526
221;24.2608;12.3321
222;24.3273;12.522
223;24.0872;12.2574
224;23.6634;12.6817
225;26.7638;13.3089
226;23.844;12.51
227;23.0033;12.4422
228;23.0588;12.2266
229;22.6673;12.4188
230;22.4844;12.7647
231;21.7076;12.2641
232;21.8341;12.5643
233;21.7331;12.3534
234;21.2287;12.7806
235;21.1175;12.3288
236;20.9952;12.0911
237;20.732;12.73
238;20.1602;12.2636
239;19.5349;12.3578
240;18.7719;12.1815
241;18.0457;12.4212
242;19.5408;12.4842
243;20.1563;12.1384
244;20.214;12.2399
245;20.995;12.3605
246;21.7968;12.9454
247;23.1252;13.2032
248;24.7942;13.8893
249;25.3968;13.8999
250;25.6344;13.7795
251;26.3975;14.9421
252;26.4812;14.0393
253;25.4278;14.1014
254;24.6929;13.217
255;23.87;12.9014
256;23.8704;13.0867
257;24.388;14.1507
258;25.2732;12.932
259;25.6501;13.2882
260;25.4966;13.3066
261;25.8695;13.5302
262;26.8375;13.1639
263;30.0796;13.6762
264;29.8671;14.1364
265;32.518;13.732
266;30.6929;13.9499
267;30.8527;13.991
268;30.9843;13.7685
269;31.4352;13.7686
270;30.9443;13.6042
271;31.153;13.4069
272;30.6831;13.3132
273;30.5332;13.2717
274;30.6273;13.2415
275;30.1275;12.8549
276;31.2031;13.2572
277;29.0799;12.8069
278;28.3556;12.7313
279;27.8891;12.3032
280;27.1132;12.6592
281;26.6159;12.894
282;26.1694;13.6577
283;25.5167;12.7841
284;25.1338;12.9199
285;24.1377;12.7498
286;23.4292;12.5559
287;23.2031;13.5296
288;22.0059;12.6077
289;22.2613;14.0436
290;21.5247;12.6912
291;21.8662;12.6542
292;22.3812;12.7963
293;22.7834;13.1102
294;24.2364;13.3195
295;25.3143;13.1316
296;27.6135;13.6633
297;27.1957;13.771
298;27.65;13.9102
299;29.5868;13.9404
300;28.0303;14.1306
301;27.8545;13.7319
302;28.0707;13.53
303;27.884;14.2342
304;27.9913;12.9092
305;31.1217;13.3499
306;29.127;13.7519
307;29.6327;13.8117
308;30.5116;13.8117
309;31.3559;13.5871
310;31.4019;14.5025
311;31.4125;14.4364
312;31.4743;14.465
313;34.754;15.3487
314;34.9233;15.542
315;35.0027;15.4698
316;34.9312;15.6717
317;34.6024;15.4486
318;34.4976;15.1163
319;34.2929;14.6253
320;33.6543;14.3713
321;33.5527;14.8321
322;33.5233;14.7332
323;33.1804;14.123
324;32.6016;14.0669
325;32.0313;14.5626
326;31.3789;14.3887
327;30.8423;14.7683
328;29.933;16.9001
329;29.5964;16.9039
330;30.1977;15.4449
331;28.5519;20.0622
332;30.5523;14.6901
333;28.2429;14.6218
334;29.1363;15.0798
335;29.3314;14.5278
336;30.3507;14.7494
337;31.2237;14.934
338;31.424;14.834
339;32.026;14.4738
340;31.7346;14.6494
341;32.588;14.4844
342;33.221;14.3056
343;33.1534;14.281
344;33.6129;14.5931
345;35.3918;15.3123
346;33.8568;14.5517
347;33.8601;14.8873
348;33.7433;15.4045
349;33.9669;15.0491
350;32.9928;14.8828
351;32.9824;15.046
352;33.3578;15.1793
353;32.7128;15.2615
354;32.6685;16.3362
355;33.4332;15.7917
356;33.81;16.9612
357;34.0798;16.1429
358;34.1765;16.4797
359;34.1255;16.3296
360;33.8511;16.7698
361;33.4122;16.2399
362;33.0645;16.2866
363;31.6814;16.0829
364;31.4218;15.928
365;30.5412;15.5367
366;30.1377;15.4097
367;28.7035;15.5739
368;28.5932;15.9447
369;27.4808;16.0276
370;26.8131;15.6904
371;25.9599;15.881
372;25.7589;15.7117
373;26.9794;16.0812
374;27.512;17.7036
375;27.9626;16.2452
376;27.9225;16.0003
377;28.4188;17.0025
378;29.1796;16.6175
379;29.6283;16.4303
380;30.0618;16.1751
381;31.5411;16.6707
382;32.3322;16.5558
383;32.6084;16.6614
384;32.8601;16.7064
385;34.551;16.9659
386;35.6498;16.5184
387;35.717;16.8816
388;36.7202;16.7572
389;36.7644;16.0122
390;36.0533;15.7301
391;36.7036;15.0969
392;36.6758;15.3635
393;36.6452;15.7381
394;36.6972;15.184
395;36.3928;15.525
396;36.7965;15.6703
397;36.6399;15.297
398;36.9198;15.2669
399;36.1864;15.5769
400;36.5556;15.078
401;35.398;14.9463
402;35.4448;15.5347
403;35.4356;15.8423
404;34.0998;15.3638
405;32.4587;15.5337
406;31.0172;15.6568
407;29.2314;16.2748
408;27.262;15.3589
409;25.9849;14.9829
410;24.1681;14.7885
411;23.1942;14.5136
412;24.5052;14.1717
413;25.2966;14.6008
414;25.8565;14.307
415;26.0028;13.8543
416;26.6732;13.9776
417;27.1057;13.6348
418;27.182;14.0684
419;27.8324;14.2424
420;28.0779;13.7981
421;28.3076;14.258
422;28.8312;14.0648
423;29.1453;14.3977
424;29.5966;14.0358
425;30.0631;14.1516
426;30.7456;14.9833
427;35.224;15.2154
428;32.4279;15.12
429;33.6704;15.4202
430;34.6661;16.2052
431;34.7179;15.8983
432;34.4302;20.6344
433;34.5886;15.7474
434;35.5569;16.5292
435;36.0804;16.4148
436;36.6373;15.478
437;37.0083;18.9287
438;37.0051;17.5465
439;35.6628;14.6068
440;37.2107;17.5231
441;38.8401;17.0855
442;39.8388;16.8835
443;38.3507;16.7764
444;37.7787;17.1456
445;37.2938;17.7132
446;35.9888;17.6201
447;34.765;17.5541
448;33.5151;17.7696
449;31.773;17.2454
450;29.7026;16.9968
451;28.1891;17.0891
452;27.6048;16.9676
453;27.8192;16.5524
454;28.0595;16.93
455;28.2098;16.605
456;28.578;16.3029
457;29.3636;16.9333
458;31.0405;16.14
459;30.3989;16.263
460;30.9919;16.5868
461;31.7837;16.8724
462;32.5945;16.5839
463;32.7604;17.4507
464;33.1926;16.4545
465;33.3376;16.7672
466;33.7201;16.4729
467;33.7362;16.5361
468;34.0656;16.7381
469;34.4648;16.8468
470;33.9793;16.6242
471;33.7118;16.9434
472;34.2523;16.6978
473;36.2717;16.3232
474;33.9956;16.3125
475;34.2329;16.3991
476;33.851;16.643
477;33.8201;16.2788
478;33.4929;16.2454
479;33.1905;16.4879
480;32.1104;16.5855
481;31.2947;17.1178
482;31.451;17.1687
483;31.368;17.5911
484;32.0135;18.0742
485;31.3729;18.0351
486;30.8366;17.4195
487;29.0062;16.5577
488;29.3236;15.7854
489;27.747;15.258
490;27.1884;15.5505
491;26.1913;15.3025
492;27.2009;15.1164
493;29.2248;15.3464
494;29.5993;15.321
495;30.5552;15.6958
496;30.4053;15.0244
497;30.6919;15.022
498;30.2379;15.3724
499;30.7006;14.8735
500;30.7963;14.662
501;30.9928;14.9592
502;31.1665;15.2866
503;32.0257;15.0498
504;32.2473;16.5189
505;32.1596;14.4275
506;31.558;14.1265
507;31.9586;13.681
508;32.4137;13.6331
509;31.7888;12.8797
510;31.333;13.4044
511;30.9068;13.1537
512;31.5096;14.0346
513;32.8259;14.6799
514;30.5132;14.7705
515;29.0589;14.3705
516;27.0575;13.1816
517;25.8689;12.0593
518;24.4516;11.7763
519;23.9955;11.2555
520;23.6785;11.3928
521;22.819;11.068
522;22.6589;10.7922
523;21.8911;11.2794
524;21.8136;11.5402
525;21.8443;11.8651
526;21.9065;11.8934
527;22.1716;12.4496
528;22.2828;13.1858
529;23.2894;13.5391
530;22.3013;13.9196
531;22.4028;14.1545
532;22.0136;13.7281
533;21.6313;13.8542
534;21.6627;13.7205
535;21.4604;14.3339
536;20.9762;14.0519
537;21.3415;13.1993
538;21.6742;13.5906
539;21.5518;13.2425
540;21.9029;12.8056
541;22.4951;12.5451
542;22.675;12.1139
543;22.435;12.019
544;22.499;11.9115
545;22.3828;12.0975
546;22.8284;12.2562
547;22.791;11.9066
548;23.3922;12.2599
549;23.7689;12.7458
550;24.4474;13.8098
551;25.1697;13.3827
552;25.0778;12.5932
553;24.4414;12.7255
554;24.6754;12.3641
555;24.4625;13.0369
556;25.4813;13.5042
557;26.0345;13.8106
558;26.321;14.4801
559;27.2227;14.8088
560;27.7793;14.9869
561;29.0826;18.4317
562;28.9214;15.1051
563;30.6676;14.721
564;31.0812;13.5655
565;30.666;12.9452
566;32.4377;12.7422
567;32.6693;12.6384
568;32.2334;12.3896
569;32.0473;13.2322
570;31.882;13.1519
571;30.4376;12.4271
572;27.7267;11.144
573;24.8004;10.0999
574;25.56;10.5496
575;26.6273;11.8041
576;28.1075;12.5707
577;28.743;12.6908
578;28.5228;13.502
579;27.8021;12.9444
580;26.6662;13.1265
581;25.1566;13.1431
582;22.9207;12.7658
583;19.5844;11.8228
584;17.6283;10.0151
585;16.0023;9.32288
586;17.9853;9.9129
587;20.2345;10.5832
588;20.2244;11.1745
589;20.2818;10.3189
590;20.0825;9.76208
591;19.3659;9.34112
592;18.6445;8.7376
593;18.8783;9.05114
594;18.6402;8.71046
595;19.238;9.00864
596;19.8981;9.03645
597;21.421;8.9641
598;22.956;9.40941
599;26.3755;10.8581
600;27.8469;11.1208
601;31.6705;13.9124
602;34.7435;15.6071
603;34.0039;15.3454
604;34.01;14.8989
605;34.1981;15.4728
606;34.5765;15.5004
607;35.9219;15.9287
608;35.0037;16.303
609;35.2508;15.5244
610;35.0669;15.3347
611;35.0504;15.3101
612;34.3734;15.3225
613;33.9666;15.2791
614;33.7678;15.2138
615;33.3512;14.8552
616;32.5874;15.7262
617;32.1487;14.9904
618;31.5204;14.8717
619;31.2872;15.3796
620;33.5133;15.1616
621;29.9156;15.2488
622;29.6653;15.5921
623;29.3747;15.559
624;29.2749;15.5377
625;28.692;16.0181
626;28.5697;16.1798
627;28.1087;17.0928
628;27.6097;17.3429
629;28.0452;16.7478
630;28.8519;17.3482
631;29.9897;18.1038
632;31.4686;17.6264
633;32.1443;17.664
634;32.4719;17.2776
635;32.5081;16.8397
636;32.7756;16.907
637;32.0704;15.3507
638;31.6544;14.859
639;31.5604;14.8738
640;31.3691;14.2681
641;30.8149;13.9463
642;31.5519;13.8875
643;32.5725;14.1125
644;33.8122;14.6754
645;35.4614;15.4242
646;35.5303;15.9556
647;36.7438;16.9227
648;37.7863;16.5464
649;36.2808;15.2643
650;33.8725;14.8696
651;35.3382;15.4458
652;35.328;15.3313
653;35.3962;15.6455
654;35.53;16.1613
655;34.8798;16.7032
656;34.0517;16.2728
657;33.175;15.493
658;32.3576;15.8918
659;31.8833;15.4352
660;30.4986;15.4144
661;29.3734;15.3867
662;29.0257;21.464
663;28.0992;15.8502
664;26.7847;15.6713
665;26.0739;15.6712
666;25.2334;15.5143
667;24.8378;15.8984
668;25.7543;15.7565
669;26.2917;16.0622
670;27.3047;15.6101
671;27.9356;15.4965
672;28.83;15.4028
673;29.0732;15.7559
674;29.8434;15.6741
675;30.6421;15.578
676;31.353;15.5408
677;31.6519;15.1225
678;32.1962;15.0196
679;32.5717;15.1078
680;32.9828;15.7197
681;33.016;15.7789
