"Frame ID";z-pass;min-max-reduction;"Cascade render";Render
204;2.09235;0.385728;4.36403;3.36867
205;2.17251;0.390048;4.32963;3.5969
206;2.22451;0.386368;4.52986;3.3632
207;1.96051;0.384256;4.2743;3.4201
208;2.38384;0.378656;4.63786;3.26781
209;2.15331;0.388864;4.26026;3.46157
210;1.82403;0.3928;4.0423;3.37069
211;1.71965;0.385088;3.95197;3.33437
212;2.17072;0.388992;3.83888;3.29939
213;2.03776;0.389088;3.9625;3.42336
214;1.78141;0.386624;4.15312;3.16954
215;2.10659;0.38592;3.9295;3.57526
216;2.01971;0.388064;4.51981;3.18253
217;2.16816;0.382112;3.7649;3.32528
218;2.28582;0.379904;3.77683;2.92509
219;2.0816;0.389568;3.9376;3.05341
220;1.91242;0.389632;3.67965;2.91888
221;2.22627;0.38576;3.8048;3.2041
222;1.76458;0.38704;3.55478;2.75789
223;2.04394;0.3864;3.64221;2.82426
224;2.13926;0.383584;3.85594;2.8273
225;2.02726;0.38176;3.61677;2.90973
226;1.8591;0.389632;3.37398;2.8055
227;2.01501;0.389856;3.5161;2.71098
228;2.00493;0.389728;3.66838;2.64122
229;2.16547;0.383072;3.58045;2.99571
230;2.20538;0.386304;3.91878;2.47197
231;1.87971;0.380512;3.35824;2.65382
232;1.80918;0.382656;3.94989;2.55754
233;2.36125;0.38;3.38278;2.768
234;2.00518;0.384;3.50128;2.58502
235;1.77466;0.380064;3.46982;2.38342
236;2.54483;0.380416;3.21469;2.41082
237;1.80938;0.384128;3.37731;2.73526
238;1.67338;0.38464;3.32179;2.45347
239;2.06336;0.383008;3.40864;2.51904
240;1.73882;0.382176;3.77696;2.54656
241;1.78086;0.381504;3.68278;2.74045
242;2.08038;0.38128;3.58893;2.55891
243;2.01389;0.372864;3.40144;2.69859
244;1.98016;0.373152;3.33043;2.42739
245;2.02605;0.365632;3.58458;2.65328
246;2.29914;0.364864;3.32829;2.4879
247;2.14701;0.374304;3.65827;2.34861
248;2.08317;0.373344;3.57904;2.41885
249;2.11354;0.369888;3.28954;2.75747
250;2.03728;0.369824;3.43146;2.4753
251;2.36483;0.37184;3.2969;2.324
252;1.96848;0.369216;3.52486;3.04451
253;2.05773;0.364032;3.37312;2.51299
254;2.05411;0.364608;3.25645;2.28861
255;1.72842;0.360192;3.19866;2.34643
256;1.7216;0.3632;3.62861;2.91152
257;1.9999;0.363136;3.38694;2.51741
258;1.97498;0.369856;3.35402;2.39021
259;1.94774;0.365824;3.2224;2.3673
260;2.05101;0.36432;3.43987;2.43014
261;2.08035;0.361312;3.30966;2.54938
262;1.9625;0.362144;3.38483;2.94976
263;2.15926;0.357376;3.24701;2.34944
264;1.90618;0.357344;3.60157;2.44387
265;2.17981;0.359136;3.17056;2.55382
266;2.20291;0.357472;3.23968;2.22659
267;1.8528;0.35664;3.51133;2.28458
268;1.93398;0.362304;3.15888;2.20026
269;1.9984;0.355712;3.42902;2.56928
270;1.81094;0.357856;3.30902;2.40464
271;1.9679;0.357984;3.22301;2.33786
272;2.03811;0.3504;4.03632;2.37082
273;1.90637;0.3544;3.22522;2.45354
274;1.77402;0.357984;3.28461;2.20608
275;1.73235;0.352096;3.08605;2.30291
276;1.8655;0.352096;3.19146;2.344
277;1.82349;0.35808;3.7441;2.56323
278;1.76304;0.351264;3.19523;2.56403
279;2.35053;0.3536;3.41885;2.40058
280;1.83104;0.351936;3.60131;2.36394
281;2.2905;0.356672;3.27149;2.54768
282;1.68941;0.357152;3.04976;2.42429
283;2.03382;0.364352;3.15987;2.38262
284;1.96717;0.362464;3.15072;2.39536
285;1.9289;0.370144;3.14042;3.04106
286;1.92253;0.367712;3.05984;2.33299
287;1.8713;0.367136;3.03274;2.72688
288;1.66918;0.371104;3.22688;2.59043
289;1.96029;0.374272;3.00909;2.7952
290;1.85872;0.371712;2.94938;2.51805
291;1.78336;0.362944;3.25309;2.5248
292;1.94211;0.364512;3.05728;2.9432
293;1.96736;0.366272;3.17117;2.72666
294;1.88557;0.364032;3.45318;2.56304
295;1.67741;0.36096;2.88368;2.40982
296;2.01082;0.36832;3.42627;2.49597
297;1.65094;0.368928;2.91766;2.73232
298;1.97315;0.364096;3.06736;2.44326
299;1.68458;0.362976;3.06838;2.5016
300;1.63184;0.365664;3.08643;2.61658
301;1.65526;0.369408;3.07312;2.6081
302;2.07085;0.359136;3.14435;2.49552
303;1.83795;0.355936;3.50042;2.50403
304;1.89181;0.360928;4.15091;2.54618
305;1.72518;0.36208;3.31344;3.08874
306;2.03699;0.369216;3.5352;2.41965
307;1.8503;0.363776;3.29408;2.59744
308;1.86794;0.363296;3.41187;2.43994
309;2.33568;0.36912;3.80035;2.91747
310;2.02867;0.368448;3.66659;2.7505
311;2.35142;0.51648;4.98464;3.184
312;2.3007;0.52224;5.39094;3.21754
313;2.27994;0.521728;4.77078;3.84467
314;2.41702;0.51888;4.99501;3.13085
315;2.28896;0.529504;5.01616;3.47558
316;2.1489;0.524064;6.28026;3.58278
317;1.93296;0.514464;5.18413;3.48704
318;2.22902;0.531168;5.22614;3.44288
319;2.25264;0.530624;5.2064;3.32141
320;2.49062;0.527072;5.65053;3.22666
321;2.16989;0.521536;5.51181;3.46787
322;2.36422;0.52368;6.01882;3.35373
323;2.15824;0.521664;5.49331;3.37283
324;2.72662;0.506784;5.48246;3.38816
325;2.42707;0.508288;5.74774;3.60496
326;2.86019;0.532;5.81907;3.65888
327;2.35088;0.548192;6.58586;3.63942
328;2.21405;0.524896;6.93434;3.36429
329;1.93654;0.51968;6.48282;3.55366
330;2.10531;0.544384;6.63811;3.06832
331;2.16541;0.497952;6.67869;3.42083
332;2.04659;0.541568;6.76397;3.30381
333;2.13824;0.522272;6.8231;3.49098
334;2.07338;0.499232;6.75498;3.36864
335;2.15763;0.518816;7.69117;4.19824
336;2.42026;0.493632;7.65696;3.26576
337;2.64262;0.473504;6.84048;3.49843
338;2.09539;0.472576;7.20582;3.30675
339;2.20208;0.47472;6.98963;3.2287
340;2.20736;0.46112;6.98618;3.16304
341;2.25267;0.464032;7.05498;3.5271
342;1.78966;0.451136;7.65706;3.53709
343;2.29622;0.461504;7.67392;3.20195
344;2.2015;0.468448;8.10502;3.25555
345;2.18941;0.465248;7.81251;3.40499
346;2.09002;0.482496;7.73232;3.52096
347;2.36122;0.484832;7.92352;3.39971
348;2.15014;0.480832;8.27731;3.26915
349;1.86294;0.493504;8.00099;3.58589
350;2.62365;0.4976;7.86426;2.91219
351;2.19981;0.48384;7.80934;3.24762
352;2.52205;0.475392;8.232;3.22998
353;1.73741;0.477792;8.42707;3.52422
354;2.17715;0.460832;8.07862;3.33638
355;2.2409;0.449408;7.77434;3.152
356;2.53555;0.461408;7.84042;3.4184
357;2.08618;0.460192;7.90454;3.33142
358;2.05789;0.460736;7.77258;3.35286
359;2.2463;0.468704;7.7985;3.16051
360;2.28285;0.460096;8.1817;3.08624
361;2.14125;0.464224;7.77094;3.39763
362;2.07629;0.463168;7.75453;3.25574
363;2.00902;0.460448;8.03142;3.15107
364;2.15398;0.4584;7.70234;3.23728
365;2.08653;0.453376;7.72406;3.51174
366;2.19789;0.46128;7.72774;3.23971
367;2.08755;0.46192;8.05104;3.20982
368;2.03232;0.459584;7.91565;3.19894
369;2.23242;0.456256;7.59219;3.36886
370;2.22061;0.455264;7.44867;3.13853
371;2.46048;0.446208;7.43411;3.46794
372;2.18317;0.457952;7.47062;3.21174
373;2.04198;0.457664;7.49043;3.41085
374;2.25082;0.47584;7.25536;3.18058
375;2.03107;0.491488;7.24976;3.21366
376;2.06784;0.48656;8.16445;3.22848
377;1.99834;0.472128;7.06182;3.45805
378;1.9105;0.461888;6.94461;3.21229
379;2.03875;0.44864;6.71597;3.26077
380;2.0904;0.441536;6.60698;3.64186
381;2.33357;0.439904;7.19699;4.15606
382;2.30957;0.433856;7.78483;3.48054
383;2.32451;0.43696;6.44995;3.32576
384;2.30902;0.437312;6.78675;4.07027
385;2.19709;0.446496;6.83446;4.13315
386;2.28509;0.452704;6.22931;3.51011
387;2.4943;0.450304;6.4383;3.94394
388;2.14573;0.460672;6.01152;4.05299
389;2.03734;0.45488;6.5743;3.95123
390;2.12538;0.45552;5.88109;3.33814
391;2.22131;0.46032;5.83578;3.52
392;2.27805;0.455648;6.83203;3.50515
393;2.17133;0.44064;5.748;3.70688
394;2.06957;0.436864;6.28611;3.91405
395;2.26224;0.439744;6.06726;3.33395
396;2.13901;0.447424;5.5193;3.93075
397;2.2312;0.444704;5.51782;4.19133
398;3.44845;0.440192;6.23942;4.0008
399;1.81472;0.434144;5.88307;3.99366
400;2.18842;0.42864;5.7617;4.42829
401;2.4959;0.42784;5.60493;4.3831
402;2.57626;0.43648;5.40496;4.03149
403;2.32698;0.433344;5.73357;3.67216
404;2.47722;0.429376;6.19293;4.49613
405;1.90515;0.429728;5.27024;3.77965
406;2.34621;0.417632;5.2671;3.73299
407;2.29962;0.42064;5.6032;4.49629
408;2.2351;0.414496;5.43078;4.69066
409;2.28038;0.419264;4.94646;3.74438
410;2.37133;0.434848;5.07728;3.47034
411;2.54598;0.443072;4.89757;3.43869
412;2.20317;0.420064;5.04749;3.50656
413;2.10397;0.412032;4.7431;3.68192
414;2.48416;0.418624;4.73235;3.60448
415;2.32867;0.408576;4.45424;3.53392
416;2.59674;0.408;4.81933;3.50208
417;2.77683;0.415168;4.27043;3.7937
418;2.4209;0.415168;4.22954;3.58102
419;2.16365;0.411392;4.17619;3.41686
420;2.32486;0.429536;4.17072;3.72259
421;2.22029;0.434688;4.13821;3.72138
422;2.43888;0.430016;4.23664;3.36682
423;2.11152;0.43248;3.94694;3.36269
424;2.1184;0.434464;4.29264;3.30746
425;1.84861;0.434368;4.01706;3.56918
426;2.58861;0.443168;3.99277;3.28848
427;2.85584;0.44336;4.04355;3.33498
428;2.31731;0.44752;4.0127;3.32704
429;2.37475;0.442304;3.77488;3.64099
430;2.0919;0.467616;3.82598;3.38147
431;2.4576;0.466912;3.8017;3.17373
432;2.19571;0.469344;4.52067;4.43981
433;2.15389;0.476256;3.80061;4.03594
434;2.13133;0.5008;3.83354;3.26931
435;2.25286;0.493344;3.8785;3.27024
436;2.1313;0.494944;4.35402;3.72378
437;1.83363;0.510176;3.89232;3.70074
438;2.23574;0.523584;3.95792;3.35213
439;2.29552;0.521056;4.12614;3.22861
440;2.24323;0.52608;4.50618;3.41302
441;2.16621;0.542272;4.23034;3.51859
442;2.01731;0.536256;4.23526;3.30224
443;2.268;0.542848;4.41299;3.17318
444;2.00042;0.550624;4.46765;3.26867
445;2.16141;0.560192;4.59693;3.41005
446;2.44477;0.58416;4.72678;3.17021
447;2.2216;0.58224;5.14179;3.36544
448;2.05053;0.573184;5.40298;3.60742
449;1.76848;0.585184;5.20634;3.4344
450;2.07766;0.608;5.22717;3.18717
451;1.9991;0.57856;5.13747;3.10496
452;2.07309;0.614432;5.18086;3.20342
453;2.16691;0.617312;5.25706;3.48794
454;1.99862;0.611776;5.23549;3.48266
455;2.06944;0.617248;5.2881;3.07171
456;2.21949;0.610464;5.80051;3.18854
457;2.04986;0.599264;5.38131;3.42832
458;2.04454;0.616256;5.43133;3.08461
459;2.09651;0.638848;5.70954;3.06678
460;1.97808;0.6264;5.54554;3.16995
461;1.99923;0.62176;5.5512;3.53754
462;2.18685;0.607456;5.67709;3.58486
463;1.98384;0.616352;5.59248;3.43763
464;1.97811;0.615008;6.08246;3.33802
465;1.94922;0.623648;5.6912;3.69651
466;2.17005;0.629696;5.71926;3.49389
467;2.20822;0.621888;5.86717;3.28352
468;2.18221;0.623456;5.88909;3.31034
469;2.15347;0.628;5.86867;3.65818
470;2.05421;0.6232;5.99523;3.58598
471;2.04099;0.611616;5.91539;3.16333
472;1.97283;0.635584;6.96118;3.19392
473;1.83293;0.617408;6.02448;3.45539
474;1.92832;0.610112;6.52006;3.17014
475;1.92896;0.615712;6.16774;3.17728
476;2.42589;0.613536;6.04669;3.29293
477;1.6713;0.636864;5.69734;3.35997
478;1.62714;0.622304;5.5543;3.26461
479;1.65773;0.63232;5.59811;2.77968
480;1.91427;0.616;5.97024;2.81504
481;1.75274;0.61872;5.54115;3.05008
482;1.72202;0.614272;5.61779;2.85747
483;1.65056;0.60112;5.58006;3.19549
484;1.68013;0.609728;6.04643;2.76934
485;1.80227;0.632224;6.24771;3.45856
486;2.14438;0.61584;6.21997;3.09293
487;2.0929;0.613568;6.46579;3.09974
488;2.0592;0.607584;6.53491;3.18426
489;2.71546;0.603232;6.12656;3.40253
490;2.10074;0.619104;5.98128;3.13219
491;2.53539;0.598176;5.90634;3.20768
492;2.26995;0.587616;5.98707;3.06013
493;2.18003;0.57648;5.90186;3.70282
494;2.13811;0.596128;5.85293;3.09642
495;2.18861;0.600544;5.79629;3.17971
496;2.14819;0.579936;6.23542;3.3791
497;1.90838;0.576416;5.77814;3.51546
498;1.97882;0.557184;5.68522;3.08861
499;2.02787;0.55792;5.7545;3.27104
500;2.07856;0.555904;5.67046;3.33866
501;2.01875;0.551552;5.64598;3.42134
502;2.07408;0.546912;5.53571;3.16358
503;2.25578;0.536224;5.59686;3.18842
504;2.07946;0.5352;5.97933;3.18874
505;2.23088;0.533216;5.52813;3.49162
506;2.12928;0.51744;5.4096;3.19171
507;2.06944;0.524288;5.64624;3.4696
508;2.17872;0.514016;5.12861;3.43738
509;1.76304;0.513632;5.16422;3.47578
510;2.11616;0.509664;5.31958;3.23741
511;1.95715;0.522208;5.06419;3.35878
512;2.05114;0.479296;5.30666;3.40365
513;2.05994;0.475712;4.84186;3.64979
514;2.1792;0.477504;4.8439;3.34931
515;2.05072;0.464512;4.89126;3.44499
516;2.6305;0.462464;4.82493;3.40477
517;2.50426;0.458848;4.9856;3.66922
518;2.16154;0.456544;4.60074;4.38118
519;2.40026;0.45904;4.73968;3.3969
520;2.0823;0.449792;4.93501;3.34099
521;2.1775;0.45728;4.52227;3.47299
522;2.15309;0.445632;4.50682;3.36538
523;2.06989;0.456128;4.45478;3.54784
524;2.12637;0.444768;4.46317;3.25523
525;2.04592;0.458496;4.46189;4.05085
526;2.02147;0.464704;4.38698;3.25376
527;2.75683;0.467456;5.56294;3.37014
528;2.20195;0.45664;4.83094;3.56874
529;2.39283;0.457888;4.55037;3.50403
530;1.99424;0.461632;4.31798;3.19008
531;2.59027;0.46496;4.56902;3.07523
532;1.99235;0.47888;4.29725;3.06675
533;1.70749;0.470272;4.31117;3.27946
534;2.5576;0.478688;4.38608;2.99376
535;1.88717;0.459264;4.22582;3.00618
536;2.25235;0.462144;4.60755;2.96227
537;1.992;0.462944;4.2328;3.22077
538;1.84928;0.464352;4.27027;3.41811
539;1.9417;0.461536;4.11539;2.82576
540;1.86307;0.461184;4.10938;2.86435
541;1.8112;0.4544;4.08506;3.32483
542;1.8543;0.464768;4.39626;2.87824
543;1.75485;0.46096;3.9721;2.79776
544;1.77792;0.462336;4.13792;3.11136
545;1.5303;0.462048;3.74557;2.7943
546;2.17088;0.455968;4.00285;2.98099
547;2.02672;0.45712;4.23024;2.81811
548;1.92602;0.456096;3.88246;2.57731
549;1.69686;0.453824;4.06547;2.82198
550;1.7007;0.44608;3.86032;2.60224
551;1.87898;0.447136;3.57923;2.97376
552;1.84678;0.440832;3.86035;2.7223
553;1.81571;0.43424;3.79869;2.58746
554;1.708;0.425984;3.87027;2.90813
555;1.73741;0.432416;3.8232;2.9145
556;1.6879;0.43008;3.95933;3.05549
557;1.4888;0.44048;3.57955;2.7024
558;1.8409;0.427456;3.74774;2.6656
559;1.76787;0.427616;3.61936;3.1873
560;1.76403;0.417504;3.83462;2.6504
561;1.9473;0.410528;3.4168;2.84832
562;1.71283;0.412544;4.02426;2.67725
563;1.78838;0.41008;3.64096;2.55898
564;1.81978;0.39648;3.6929;2.97866
565;1.72182;0.398944;3.56125;2.50608
566;1.76816;0.394848;3.89213;2.8591
567;1.6623;0.39248;3.48474;2.74758
568;1.69578;0.383424;3.48214;2.19478
569;1.5152;0.387136;3.31706;2.52074
570;1.62877;0.404832;3.58605;2.18512
571;1.72675;0.397344;3.48883;2.82064
572;1.70893;0.388608;3.48077;2.57418
573;1.64947;0.387488;3.58877;2.19114
574;1.69085;0.37504;3.62576;2.89152
575;1.67302;0.374848;3.48454;2.72566
576;1.67133;0.363072;3.82685;2.84842
577;1.74627;0.364512;3.32134;2.56221
578;1.69334;0.359008;3.4448;2.11478
579;1.64541;0.358656;3.83062;2.93786
580;1.84669;0.346176;3.36499;2.05552
581;1.54698;0.349472;2.79008;2.77914
582;1.78;0.346752;3.34838;2.09475
583;1.84323;0.34512;3.2967;2.49805
584;1.73955;0.325824;3.34477;2.4097
585;1.76016;0.35328;3.43386;2.09363
586;1.70429;0.353056;3.31408;2.72739
587;1.91792;0.341408;3.43971;3.04586
588;1.65437;0.327648;3.30032;2.0289
589;1.63894;0.316512;3.34499;2.68538
590;1.93565;0.308224;3.49325;1.9079
591;2.06922;0.300416;3.35232;2.49936
592;1.71315;0.308352;3.57763;2.32307
593;1.37891;0.319232;3.52445;1.82205
594;1.65414;0.304224;4.0431;2.49866
595;1.67642;0.291264;4.00166;2.17139
596;1.9167;0.28528;4.2025;2.38448
597;1.65843;0.295136;4.05459;2.04832
598;1.68995;0.285056;4.15958;1.66781
599;1.70438;0.274144;4.6297;2.2632
600;1.67104;0.277984;4.92544;1.91962
601;1.76486;0.26448;5.34685;2.17491
602;1.71952;0.219904;5.89741;1.93405
603;1.6616;0.21712;6.43606;2.04778
604;1.60998;0.223424;6.89174;2.24563
605;1.5968;0.215264;6.95232;1.9993
606;1.68771;0.226976;7.16506;2.17523
607;1.8177;0.233728;6.81107;1.94518
608;1.83574;0.241056;6.91853;1.59264
609;1.6847;0.231136;6.92906;2.38877
610;1.82925;0.246688;6.72544;1.63066
611;1.86166;0.246848;6.54477;2.44579
612;1.87037;0.262624;6.17632;2.42848
613;1.72995;0.253728;5.52218;1.94246
614;1.80669;0.250816;5.33549;2.30106
615;1.65805;0.248192;5.40461;1.57728
616;1.76621;0.257152;5.31184;2.43888
617;1.35718;0.259968;5.19357;1.9625
618;1.66426;0.259104;5.16246;1.96675
619;1.64582;0.25088;5.15024;2.3073
620;1.71619;0.248416;5.47837;1.94048
621;1.66118;0.250272;4.98221;2.19942
622;1.70064;0.252544;5.03334;1.97952
623;1.69805;0.248672;4.97165;1.94925
624;1.92122;0.245888;5.03581;2.19283
625;1.64371;0.24976;5.05744;1.58454
626;1.81616;0.243008;5.0472;2.1047
627;1.60947;0.246816;4.84086;1.87696
628;1.63302;0.24416;4.79885;1.5232
629;1.36547;0.252928;4.80989;1.78525
630;1.73981;0.236928;4.86557;1.89888
631;1.90086;0.233856;4.54986;2.11562
632;1.91066;0.23808;4.72726;1.81341
633;1.61654;0.23856;4.86861;1.42829
634;1.58077;0.23264;4.41843;2.30528
635;1.66045;0.227168;4.43338;1.40275
636;1.99875;0.226464;4.24394;2.03392
637;1.79398;0.226112;4.1705;1.34602
638;1.66656;0.230784;4.57434;1.3897
639;1.68064;0.210816;4.08976;1.63226
640;1.59302;0.212672;3.90669;1.23574
641;1.53933;0.207776;3.95706;1.5513
642;1.6521;0.209184;3.71395;1.25389
643;1.74717;0.207264;3.63568;1.2224
644;1.73446;0.202944;3.55389;1.58698
645;1.61757;0.199424;3.22451;1.25875
646;1.81059;0.19696;3.11226;1.51235
647;1.63613;0.192;3.13466;1.21632
648;1.68067;0.189984;3.05939;1.10717
649;1.6193;0.187104;3.18707;1.53725
650;1.676;0.182496;2.93718;1.74992
651;1.57226;0.174048;3.3951;1.44451
652;1.57725;0.171872;2.86144;1.2375
653;1.47651;0.170592;2.84851;1.08918
654;1.86931;0.1624;2.76138;1.49178
655;1.60128;0.164352;2.77091;1.02656
656;1.6071;0.160256;2.79322;1.29792
657;1.63248;0.156128;2.68189;1.0255
658;1.6927;0.149824;2.89024;1.02269
659;1.72918;0.147424;2.53101;1.29491
660;1.60992;0.148608;2.56675;0.963008
661;1.60771;0.145664;2.54054;1.22771
662;1.70742;0.138048;2.57155;0.936736
663;1.83322;0.138272;2.82163;1.02317
664;1.59978;0.13584;2.48912;1.31635
665;1.43542;0.134368;2.46278;0.957824
666;1.66384;0.129728;2.7512;1.26099
667;1.63082;0.126944;2.53882;0.956384
668;2.00298;0.126464;2.53789;0.930176
669;1.60432;0.132064;2.4393;1.51898
670;1.61936;0.1248;2.45437;0.953216
671;2.02371;0.119872;2.4281;1.25203
672;1.58499;0.122464;2.42906;0.9512
673;1.65072;0.12;2.40032;0.954304
674;1.84685;0.115392;2.40083;1.28541
675;1.5696;0.118464;2.46384;1.0553
676;1.7216;0.116736;2.43101;1.88726
677;1.50838;0.116064;2.4624;0.986624
678;1.5935;0.111008;2.51658;0.986144
679;1.63232;0.113568;2.48506;1.50198
680;1.68752;0.11312;2.41386;0.931232
681;2.13347;0.108384;2.50544;1.28813
