"Frame ID";z-pass;min-max-reduction;"Cascade render";Render
133;9.40915;1.99344;24.351;14.5388
134;8.9999;1.98733;22.23;14.3886
135;9.3585;1.98576;21.4348;14.9222
136;9.68384;1.96371;21.5777;14.8525
137;9.57142;1.95584;22.811;15.619
138;9.42602;1.95792;22.7852;15.4012
139;9.7696;1.94605;24.1966;15.3539
140;10.4007;1.93251;25.3701;15.6017
141;11.95;1.95792;26.1104;15.8018
142;9.6991;1.96128;27.1557;15.7278
143;9.9271;1.95997;28.0919;15.6114
144;10.0378;1.96154;27.7964;15.8287
145;10.4833;1.96352;29.3891;15.2671
146;9.67741;1.94093;28.7598;15.629
147;10.251;1.94848;29.6168;15.5454
148;9.86176;1.93542;29.0896;15.9159
149;10.2359;1.9241;30.0191;15.229
150;9.87645;1.94298;29.7756;15.5216
151;9.93987;1.92954;30.7065;15.673
152;10.4899;1.95459;30.0493;15.0224
153;9.72176;1.96387;31.102;15.0255
154;10.1775;1.94595;30.408;14.9435
155;9.72083;1.96838;30.8466;15.2865
156;9.61882;1.96176;31.0462;15.3123
157;10.7824;1.96659;30.8417;15.1586
158;10.9758;1.95574;31.2551;15.4431
159;10.4911;1.94186;30.7699;15.2643
160;9.83552;1.96323;30.3963;14.8609
161;9.84931;1.96301;31.2342;15.4304
162;9.92195;1.96186;30.1011;15.1772
163;9.40957;1.96141;30.1728;15.3947
164;10.3563;1.96128;29.7455;15.1027
165;9.74659;1.96701;29.6574;15.1413
166;10.0567;1.9712;28.5295;14.7359
167;10.2345;1.96742;28.8405;15.208
168;10.3849;1.96349;28.2117;16.0452
169;10.0475;1.95763;28.8066;15.3698
170;10.2236;1.96064;27.3215;15.2584
171;9.82934;1.9617;27.2849;15.0333
172;9.45347;1.96035;26.3516;15.5263
173;10.5711;1.95302;25.8345;15.1988
174;9.35648;1.96621;25.9704;15.578
175;9.43677;1.9568;25.8815;15.5084
176;10.357;1.95898;23.7954;15.7853
177;10.4595;1.93962;23.8408;15.4008
178;9.89034;1.95222;23.2622;15.078
179;10.505;1.96838;23.3117;16.4478
180;9.7489;1.94042;23.8034;15.4363
