"Frame ID";z-pass;min-max-reduction;"Cascade render";Render
93;8.54947;0.412288;24.7079;10.1783
94;8.90477;0.413632;21.1647;10.3887
95;7.53779;0.412832;22.7502;9.95949
96;8.25446;0.419776;21.7577;10.521
97;7.38259;0.414048;21.6555;10.4067
98;7.42445;0.413408;24.7848;10.4492
99;9.37274;0.406176;24.7931;10.243
100;7.35923;0.41392;20.8846;9.964
101;8.15466;0.41264;20.1784;10.2439
102;7.4656;0.418496;21.0553;9.99875
103;7.9351;0.41264;22.2592;10.8035
104;11.2533;0.419232;24.9952;10.5327
105;7.5632;0.412928;24.4954;13.3563
106;7.68723;0.412608;21.9102;10.0303
107;8.02707;0.41392;24.0732;12.6033
108;8.79171;0.4128;24.6843;12.1341
109;9.35856;0.414144;32.3343;15.6028
110;9.49808;0.574464;27.5934;12.8786
111;10.0547;0.577696;29.2849;15.1539
112;9.4895;0.575904;26.9159;13.2226
113;8.00336;0.573696;27.7748;10.5517
114;8.26714;0.574784;30.4811;12.8418
115;10.7374;0.575872;27.7545;11.6634
116;8.07722;0.576256;28.431;10.2442
117;8.22237;0.575488;28.8225;12.4264
118;7.82704;0.579104;28.8924;10.8602
119;8.62256;0.575968;30.0246;10.2712
120;7.77027;0.566688;28.6617;10.4602
121;7.82374;0.56512;28.7966;10.2484
122;7.4633;0.574336;28.4895;10.4331
123;8.16682;0.564928;32.7398;11.0247
124;7.76403;0.577568;28.7454;10.4822
125;7.48106;0.574592;28.5258;10.1845
126;7.41213;0.567584;28.1767;11.2621
127;7.52749;0.57792;29.3592;10.3477
128;7.17283;0.582464;28.3919;10.1922
129;7.26534;0.634624;28.8036;9.99802
130;7.09738;0.711328;29.0822;9.97594
131;7.64122;0.76624;28.6043;9.87222
132;7.72093;0.902272;28.6115;9.60096
133;7.72333;0.93632;28.9153;10.3106
134;8.16861;0.938112;31.6914;10.3474
135;8.45699;0.925088;31.3865;10.4391
136;7.89184;0.927232;30.3789;11.032
137;7.85706;0.942944;29.877;11.003
138;8.77776;0.948672;30.0582;11.8279
139;9.2041;0.948192;29.4315;11.99
140;8.92723;0.954144;29.5997;11.482
141;7.89488;0.954272;27.9624;11.7325
142;8.04992;0.950272;28.0292;10.8163
143;7.77024;0.935424;28.6568;11.7978
144;7.97824;0.948544;26.8656;12.8396
145;7.88448;0.933984;27.4617;14.911
146;8.07523;0.926688;25.3114;12.9267
147;14.3285;0.929984;31.6662;12.4936
148;8.40509;0.906176;31.7313;12.7753
149;8.12877;0.907232;28.4712;10.9966
150;11.04;0.904832;22.9093;13.458
151;12.4616;0.887904;25.3448;10.6156
152;8.03805;0.873376;22.7989;10.4996
153;7.75725;0.864416;27.7004;10.6444
154;7.66672;0.85792;23.9411;10.4223
155;7.85155;0.840704;24.7335;10.4312
156;8.15709;0.84;24.6422;10.4188
157;7.66224;0.820672;25.9876;10.5502
158;7.5616;0.823424;26.4046;10.7081
159;8.92509;0.825024;27.6407;10.3435
160;7.62874;0.81552;26.4297;10.4129
161;7.48938;0.819744;26.7264;10.365
162;8.36429;1.20774;30.2221;10.6971
163;7.78278;1.21827;30.1651;11.1205
164;8.1007;1.20867;31.2381;10.6719
165;7.84109;1.19814;30.4996;10.8302
166;7.83878;1.19594;31.4453;10.7909
167;8.50806;1.20666;31.1061;10.8126
168;8.43149;1.19597;32.1634;10.841
169;7.91702;1.19904;32.3753;11.1019
170;8.15763;1.22019;33.1048;11.3256
171;8.84957;1.24291;32.3148;11.3646
172;8.1368;1.26211;32.5696;11.1162
173;11.175;1.26064;34.3459;12.1141
174;8.51626;1.27747;32.9877;11.224
175;8.53488;1.26288;33.1102;11.2592
176;8.84906;1.30342;32.2933;11.5384
177;8.36051;1.31933;37.7245;11.1386
178;8.22339;1.2849;31.9276;11.0667
179;9.10794;1.34864;31.9941;11.2476
180;8.18746;1.30784;32.1661;11.3812
181;8.44634;1.3375;33.8944;11.7051
182;8.6015;1.28752;31.3167;11.2863
183;8.60714;1.29638;31.6047;11.3019
184;8.35501;1.24576;31.0221;11.4406
185;8.58768;1.22502;30.5028;11.3125
186;8.97216;1.19373;30.2655;11.3672
187;8.50886;1.22218;30.1974;12.0895
188;8.4944;1.21805;30.1684;11.7503
189;8.58374;1.15082;30.5409;11.2926
190;8.67472;1.13581;29.3087;11.1331
191;9.07158;1.1344;31.0883;11.3773
192;9.15619;1.13178;29.9937;11.0215
193;8.19693;1.1096;28.5991;11.1299
194;8.19683;1.09331;27.8173;11.1216
195;8.30944;1.09514;27.6197;11.5388
196;8.54208;1.12298;27.3611;11.3977
197;8.55571;1.14253;27.3904;11.4149
198;8.28099;1.15005;27.2474;11.6917
199;8.26195;1.16144;26.8428;11.7259
200;8.33043;1.20416;27.6116;11.817
201;8.70778;1.22138;28.5645;12.5424
202;8.60179;1.24314;29.0513;12.3561
203;8.56262;1.26333;29.4737;12.1786
204;10.0631;1.29542;33.6738;12.4691
205;9.38314;1.25747;30.9908;12.4257
206;9.32912;1.30922;31.2388;13.0571
207;9.24349;1.31626;31.4588;13.3108
208;8.86214;1.29712;32.2624;12.4798
209;9.59117;1.29536;31.8439;12.6802
210;10.3551;1.30595;32.7284;13.0596
211;9.61302;1.30899;40.7539;13.8481
212;10.1929;1.85984;39.6576;13.4098
213;10.0564;1.88848;39.6946;12.8076
214;11.9825;1.83008;46.307;13.9696
215;9.4735;1.77734;40.8631;15.0938
216;9.63747;1.65613;40.7886;14.4261
217;9.57776;1.83347;42.602;15.3501
218;9.04589;2.00531;41.2342;12.6565
219;8.84358;2.09299;43.6428;14.4401
220;11.5958;2.10666;41.2748;12.5297
221;8.85261;2.05677;42.1638;12.3889
222;9.15325;2.04106;44.7585;21.5855
223;10.5693;1.97174;43.8857;12.2915
224;11.43;1.99603;43.7061;14.5771
225;9.95152;1.98931;42.1099;14.6692
226;8.77949;2.00035;42.3892;14.229
227;12.0397;1.9976;42.2625;12.7041
228;11.4589;1.99658;39.0733;14.7004
229;9.79536;2.0025;41.552;16.5318
230;10.0638;1.9961;41.2304;14.8331
231;11.7876;1.97405;40.1537;12.5195
232;10.2109;1.98765;37.9016;13.046
233;9.14096;2.01488;33.3377;15.4891
234;8.91898;1.99603;37.9274;13.1568
235;8.66854;1.97446;30.9284;12.2403
236;8.7775;1.9977;30.2695;12.6734
237;9.64611;2.0465;29.513;12.3852
238;8.78125;1.97667;28.5484;12.5646
239;8.74582;1.96038;28.9071;12.3046
240;9.21974;1.98266;31.3429;12.6958
241;9.41245;1.98995;30.4046;12.3317
242;9.19082;1.992;30.5188;12.4394
243;8.67386;1.97178;31.0372;12.3577
244;9.0552;1.96499;31.4164;12.8983
245;8.7537;1.98253;32.6725;12.3771
246;9.02838;1.98813;33.717;12.1078
247;8.71894;2.03658;35.0896;12.1625
248;9.01859;2.03914;35.2568;12.2516
249;9.04173;2.03133;36.6366;12.5037
250;9.26656;2.0072;37.2142;12.3122
251;9.71882;2.01155;37.0635;14.5741
252;9.87469;2.00966;37.867;12.1907
253;11.7372;2.24387;40.6406;12.8114
254;11.0943;2.25386;41.6044;12.667
255;9.62557;2.26387;41.9078;12.4465
256;9.20893;2.22048;42.3661;12.304
257;8.67334;2.25267;43.0777;12.5454
258;8.80874;2.25408;42.9396;12.184
259;8.86816;2.23936;43.9228;12.5785
260;9.41581;2.23702;44.986;12.3995
261;9.18682;2.26253;43.7809;12.1693
262;9.54528;2.24198;44.0811;12.2993
263;9.87011;2.25686;43.7354;12.5931
264;9.30826;2.26198;43.0512;12.4199
265;9.14739;2.3033;43.9436;12.9214
266;9.38755;2.36787;45.457;14.4021
267;10.3165;2.37869;46.0484;13.4071
268;9.56544;2.32768;48.2954;16.3132
269;14.3887;1.67888;41.9776;14.0413
270;10.1758;1.77632;40.7021;17.0633
271;11.5469;2.4153;40.2849;15.4953
272;11.2207;2.33437;36.4193;14.5507
273;10.4041;2.25318;33.7673;13.688
274;10.011;2.20477;32.9957;13.3387
275;9.5248;2.17542;31.1722;13.0712
276;10.2622;2.11072;30.3814;12.9742
277;9.66627;2.14723;29.6519;13.6925
278;10.3316;2.20637;33.0319;13.3933
279;9.97517;2.19763;31.3757;13.2782
280;9.9479;2.25594;32.3759;13.6702
281;9.88944;2.24278;33.6323;13.5568
282;10.6248;2.2657;34.1927;13.5302
283;9.78883;2.2225;34.8596;13.5478
284;11.7329;2.2464;36.0563;13.4074
285;10.558;2.19837;39.0318;13.3672
286;9.48861;2.1727;37.468;15.0613
287;9.60301;2.23306;37.1373;16.543
288;9.64893;2.16762;38.4682;13.3107
289;9.58573;2.17958;37.9781;13.8012
290;10.4981;2.19702;44.8369;13.9843
291;9.79434;2.09498;38.9063;13.5865
292;9.5425;2.2369;39.766;13.6642
293;10.1186;2.43072;42.1669;13.6393
294;10.6016;2.4407;42.9102;14.5918
295;9.71997;2.40656;43.1313;13.6575
296;9.5545;2.34387;44.3658;13.7216
297;10.221;2.28109;43.1833;13.311
298;10.0167;2.20918;42.9792;12.8974
299;9.29002;2.11021;42.685;12.8357
300;9.11389;2.11504;42.1231;12.6579
301;8.96054;2.0567;43.2676;12.4772
302;8.81568;2.01312;40.2041;12.7254
303;8.90701;2.02256;40.0497;12.1021
304;9.14848;2.00714;40.1481;13.2127
305;9.54019;1.99549;42.2913;12.6466
306;9.27034;1.9385;40.2173;12.965
307;9.33232;1.92774;39.74;12.7465
308;8.80474;1.90678;39.6479;12.7274
309;9.09613;1.93507;38.6773;12.4475
310;9.3288;1.9927;38.2383;12.4714
311;9.55488;1.90986;37.5921;12.4704
312;10.2317;1.87651;36.4239;12.5852
313;9.57104;1.86627;35.654;13.5419
314;9.31427;1.86896;34.89;13.1122
315;9.48912;1.86672;33.9735;12.4752
316;9.5441;1.83741;33.9157;14.3779
317;9.35517;1.83862;35.3364;12.2734
318;9.48346;1.8025;35.2849;12.6899
319;10.2874;1.82534;36.4799;12.8683
320;10.1006;1.88893;37.7596;16.3665
321;10.0499;2.01158;37.8113;13.2018
322;10.0401;2.00445;38.2094;13.1884
323;10.0414;2.07539;37.9927;13.508
324;10.6348;2.07958;39.2784;13.7451
325;10.475;2.08685;37.8614;13.6156
326;10.2211;2.11779;37.5657;13.259
327;9.65584;2.16122;37.3116;13.375
328;9.96592;2.18669;36.5758;13.1514
329;9.88624;2.18339;35.805;13.0544
330;9.42358;2.17706;36.478;12.717
331;9.41587;2.25648;36.6607;13.3656
332;9.80058;2.208;38.9401;13.2282
333;9.89507;2.20208;39.9676;13.1123
334;10.3182;2.24419;37.9504;13.6317
335;10.0317;2.38259;38.5537;14.2606
336;10.1335;2.48643;39.5657;14.1508
337;10.2351;2.48048;39.185;14.0753
338;10.7417;2.51187;39.6672;14.4977
339;10.4342;2.67069;42.6526;14.5719
340;10.5217;2.68803;42.6005;14.891
341;11.2771;2.66096;41.7212;14.3174
342;11.9636;2.66701;42.3054;14.9317
343;10.6481;2.62147;44.6327;14.9154
344;11.0141;2.57786;41.8209;14.6989
345;12.4718;2.42134;41.1365;15.3015
346;10.8868;2.47002;40.4088;15.2521
347;11.4348;2.42496;39.504;16.4004
348;10.3481;2.42186;39.508;14.4355
349;10.3139;2.43101;38.8794;14.8302
350;10.2798;2.39629;37.726;14.6111
351;9.91626;2.37603;36.3358;14.5291
352;10.16;2.34691;35.716;14.3003
353;9.91206;2.3617;34.8738;13.9552
354;9.80838;2.36221;35.5589;13.941
355;10.7297;2.35539;35.672;14.0174
356;10.4106;2.35734;36.6663;13.8801
357;10.4199;2.37994;37.223;14.0067
358;10.7188;2.33482;38.368;13.8166
359;11.2208;2.41034;38.3189;15.4154
360;11.0007;2.38374;38.4988;13.9311
361;10.769;2.39021;39.3912;14.5842
362;10.7668;2.39424;41.6808;14.4971
363;10.433;2.4256;41.568;13.9298
364;10.2951;2.39203;42.0143;13.9775
365;10.6028;2.45674;46.2183;14.0358
366;11.022;2.4528;42.3397;13.636
367;10.3978;2.47568;43.4642;15.0375
368;10.2566;2.48832;46.9698;14.0855
369;10.0908;2.50637;43.6585;14.0347
370;10.04;2.4657;43.9583;13.9201
371;10.7468;2.53885;43.1826;14.5755
372;10.0616;2.49078;43.4053;14.0062
373;10.8802;2.4993;43.7018;16.7714
374;10.673;2.52451;42.4002;13.9473
375;10.0579;2.48957;43.0229;14.0293
376;10.2571;2.4879;43.8008;14.1803
377;10.3674;2.50928;42.3641;14.0114
378;9.76525;2.48499;42.0679;14.0388
379;10.4499;2.5256;42.0204;14.0628
380;10.0329;2.47904;41.3643;13.9076
381;10.2241;2.4863;40.8387;13.9422
382;10.4311;2.53011;40.5086;14.115
383;10.4449;2.53322;41.1071;14.2058
384;10.2873;2.56637;38.8719;14.5635
385;10.9231;2.67776;37.8744;14.5126
386;10.4818;2.67453;40.6997;14.3814
387;10.2188;2.71962;38.6318;15.8608
388;11.4515;2.76221;33.5754;14.3375
389;10.5737;2.76509;32.9242;14.9435
390;12.7306;2.80218;33.5236;14.517
391;10.6087;2.71174;34.4014;14.5581
392;10.1738;2.61101;34.7381;14.4625
393;11.1917;2.54979;35.1022;14.504
394;11.246;2.43149;37.7139;14.8363
395;10.4981;2.45325;36.6727;14.8588
396;10.5257;2.50013;36.6652;14.9591
397;10.4738;2.45776;37.2742;15.0562
398;10.3593;2.43933;38.9845;14.958
399;10.3639;2.47773;41.4268;15.2913
400;10.0865;2.4168;42.6544;18.0539
401;10.8616;2.38067;42.1161;15.5269
402;13.0249;2.41507;42.3082;17.4826
403;10.9715;2.41955;42.7799;15.4131
404;9.9192;2.37098;43.3443;15.0257
405;12.2651;2.41229;43.2496;15.0985
406;9.8913;2.39946;44.1789;15.2819
407;10.318;2.49446;43.8097;17.2811
408;9.72691;2.5439;45.042;15.4569
409;10.0293;2.53382;44.9841;14.4543
410;9.55398;2.47142;44.8298;16.4685
411;10.3332;2.47578;44.7463;14.4885
412;9.52349;2.28771;43.3861;14.2848
413;9.51539;2.33325;43.2657;14.3323
414;9.90854;2.34304;43.3926;14.6693
415;9.56429;2.31994;42.2702;14.3977
416;10.3065;2.20982;39.8306;14.4218
417;9.97331;2.22419;38.0426;14.7652
418;10.1112;2.21926;39.696;14.3769
419;11.9199;2.26266;37.3526;14.7565
420;10.0702;2.33693;35.4193;14.8279
421;10.2726;2.30538;34.8257;14.9538
422;10.1122;2.31962;34.0701;14.8033
423;10.2557;2.35453;32.7265;15.1787
424;9.91571;2.32688;32.4139;15.8864
425;10.2979;2.35373;31.6233;15.2535
426;10.5484;2.35962;32.1603;15.3712
427;10.3056;2.3097;33.2126;15.5304
428;10.3404;2.28944;33.0627;17.5158
429;10.6954;2.2233;33.6184;15.6346
430;10.8763;2.08314;34.2188;15.3042
431;10.0775;2.11152;34.5542;15.1667
432;10.2366;1.99901;34.2945;15.4789
433;9.93878;2.01283;34.5356;17.4398
434;10.253;1.96323;35.8846;15.574
435;10.7199;1.98541;35.5212;16.14
436;10.643;1.9361;35.3422;15.9325
437;10.8201;1.95245;37.5093;19.6821
438;10.5026;2.1839;39.7523;16.084
439;10.3874;2.1449;39.0279;15.9988
440;10.9367;2.12992;39.3594;15.6538
441;10.2244;2.17642;40.3412;15.7937
442;10.2542;2.12851;38.9077;15.021
443;10.3305;2.22032;38.997;14.8886
444;10.3749;2.2231;38.6894;15.1075
445;10.3487;2.22131;38.9909;16.4116
446;10.6056;2.24026;41.0991;14.7677
447;10.6525;2.18608;40.0008;14.6133
448;10.1774;2.17808;38.8984;14.5795
449;11.3721;2.18144;37.1933;14.5984
450;10.27;2.20739;36.8081;14.5918
451;10.1263;2.25373;36.5452;14.4522
452;12.5625;2.1984;37.1711;14.5273
453;10.3686;2.15722;35.4185;14.5252
454;10.7202;2.20637;34.0434;14.7451
455;10.2643;2.15632;34.814;14.6642
456;10.437;2.11734;33.3979;14.5417
457;10.0279;2.10397;33.4719;14.8152
458;10.7716;2.13018;32.7356;14.4825
459;10.2717;1.98966;31.9171;14.7771
460;10.4785;1.97203;30.6268;14.6269
461;10.9223;1.99149;29.3619;14.6807
462;10.3702;1.93283;29.6638;15.0704
463;10.8501;1.88246;25.3188;15.0672
464;10.0908;1.852;25.9152;15.381
465;10.1801;1.81786;25.3049;17.0478
466;11.0929;1.83062;25.1845;15.2496
467;10.0674;1.83645;25.743;14.9094
468;10.204;1.79878;25.8585;14.9669
469;10.6698;1.77277;25.8578;15.0405
470;9.91978;1.73856;26.2452;14.5124
471;10.057;1.70954;26.8618;14.4496
472;10.786;1.67766;26.8076;14.0067
473;9.48259;1.67699;26.6563;13.9158
474;9.51046;1.63891;29.0841;14.039
475;9.48925;1.64259;26.873;13.9167
476;10.3185;1.61942;27.9816;13.9281
477;9.45491;1.6223;28.1417;13.622
478;11.4338;1.62589;28.8318;13.3847
479;11.4785;1.63699;29.6386;16.2118
480;11.2741;1.62554;29.1159;13.2468
