"Frame ID";"Cascade render";Render
208;28.27;10.4873
209;28.8916;10.8037
210;28.6699;10.4601
211;31.095;10.6361
212;32.4995;11.0251
213;35.1163;10.7286
214;32.0868;12.2798
215;32.3853;10.8963
216;32.5079;11.0916
217;31.9906;10.83
218;32.0958;10.6153
219;31.9609;10.7472
220;32.3698;10.7785
221;32.7693;10.9758
222;34.8847;11.0459
223;32.9437;10.9326
224;32.461;11.2778
225;32.724;10.8279
226;32.4449;10.6595
227;31.7833;14.9722
228;31.6574;10.9777
229;32.0153;10.8789
230;31.4473;11.0362
231;31.3783;11.1782
232;31.5948;11.6689
233;31.2894;11.2997
234;30.806;11.197
235;31.4199;11.2217
236;31.3516;10.9491
237;30.5628;11.1627
238;31.1633;11.3342
239;30.4106;11.028
240;30.0748;11.0282
241;30.6685;12.3783
242;30.1269;11.0985
243;29.4954;11.2115
244;28.4383;11.3391
245;28.1888;11.2273
246;27.6832;11.1135
247;27.8689;10.8769
248;27.937;11.0599
249;27.251;11.2936
250;27.5792;14.9613
251;27.0214;11.3799
252;26.8105;11.4739
253;27.6409;11.4391
254;28.4468;11.5751
255;28.4408;14.2971
256;30.6811;11.7831
257;29.9743;12.1314
258;30.477;13.8425
259;30.8126;12.0238
260;31.258;12.1176
261;31.1084;12.4123
262;31.5745;12.002
263;31.7083;12.0771
264;32.0158;13.2998
265;31.6864;12.3438
266;32.9351;12.452
267;32.8854;14.3412
268;33.5943;12.5892
269;35.8946;12.452
270;33.9856;12.0687
271;38.5632;12.5192
272;38.6285;12.2827
273;37.9642;11.9684
274;38.4251;12.0177
275;39.2946;12.0062
276;40.9883;12.2984
277;40.0743;12.1901
278;41.2874;12.582
279;44.0579;12.0592
280;43.988;12.0444
281;39.7893;14.3638
282;38.7481;11.7413
283;38.0829;11.7638
284;37.4348;12.1389
285;36.566;11.717
286;36.5635;13.1418
287;35.9642;11.8794
288;39.9105;11.8942
289;34.8679;11.682
290;34.8089;11.7436
291;35.0392;12.0941
292;36.7704;11.5896
293;34.0023;11.569
294;33.1315;11.5621
295;31.5612;11.8654
296;31.4625;11.8205
297;30.6746;11.764
298;30.4991;11.936
299;29.7997;11.6424
300;28.6473;11.912
301;28.7451;12.0335
302;27.7483;12.0468
303;27.8811;11.7776
304;26.6096;10.6303
305;27.1285;12.9308
306;27.9169;11.6282
307;27.5626;11.7676
308;27.914;11.6984
309;30.7337;11.8934
310;29.4175;12.1585
311;29.4287;11.6899
312;29.8255;11.8584
313;31.2628;11.7563
314;32.0099;15.046
315;33.0706;11.7778
316;33.4636;12.111
317;34.8144;11.9524
318;34.7192;12.1572
319;38.3105;11.7124
320;35.9095;11.9217
321;36.2109;11.7225
322;39.7038;11.9933
323;37.0824;11.4657
324;37.4228;11.6367
325;37.9549;11.6836
326;38.4865;11.7072
327;39.3;11.4874
328;38.8799;11.7265
329;39.0797;12.7964
330;39.4389;15.3547
331;41.5773;11.3138
332;40.0568;11.5898
333;40.0773;11.484
334;40.5834;11.2951
335;40.1173;11.47
336;40.7359;11.4399
337;40.4558;11.5546
338;40.3936;11.6353
339;41.9049;11.8012
340;42.6211;12.4467
341;42.4819;12.8981
342;43.7359;12.9257
343;43.5134;12.9562
344;39.1811;12.9782
345;38.0068;13.2224
346;37.9279;14.7552
347;36.348;14.4464
348;36.703;13.6509
349;32.8467;13.0966
350;31.6997;12.4218
351;30.4198;12.4325
352;30.1756;12.3982
353;29.5622;15.1997
354;28.246;12.3817
355;28.2172;12.3257
356;29.1318;12.4057
357;29.5382;12.625
358;30.306;12.6296
359;30.901;12.6892
360;31.1992;12.4533
361;32.4644;12.5762
362;32.3649;12.4656
363;32.9636;12.3382
364;33.8622;12.8614
365;33.4767;13.0831
366;34.1529;13.4923
367;34.8572;12.3885
368;34.926;12.407
369;34.9156;12.6064
370;34.9262;12.364
371;35.2673;12.3172
372;36.0379;12.5018
373;35.6489;12.8436
374;40.9827;12.6254
375;36.5507;13.0162
376;40.8605;12.6245
377;37.2578;12.3807
378;36.2856;14.604
379;36.5462;12.5336
380;36.8813;12.3113
381;36.4192;12.571
382;36.7296;11.9843
383;36.4963;12.1218
384;36.123;11.8595
385;36.0523;12.3072
386;36.2206;11.9995
387;35.9094;11.5366
388;35.3548;11.6199
389;35.1169;11.2812
390;35.7819;14.2376
391;35.3125;11.6918
392;35.5308;11.8415
393;35.4762;11.748
394;35.0559;11.6088
395;35.0942;11.5234
396;36.8075;12.2221
397;36.7026;12.0219
398;36.4627;11.8745
399;35.3958;11.991
400;35.3792;12.1624
401;34.0752;12.2497
402;34.0628;12.5741
403;33.4952;12.1385
404;32.2669;12.0993
405;31.6345;12.1724
406;30.6143;12.2765
407;31.6113;11.976
408;31.4894;12.3437
409;31.8813;12.209
410;34.4368;12.099
411;33.3202;12.3519
412;33.6471;12.7621
413;34.7938;12.4909
414;35.0597;12.5814
415;35.5446;13.3041
416;35.9065;12.945
417;36.0028;14.1033
418;35.8974;12.8747
419;35.5274;12.8376
420;34.6918;12.878
421;35.1404;12.8828
422;36.6308;12.6529
423;34.6785;12.3294
424;34.0281;12.2963
425;36.2262;13.3542
426;34.7509;12.2493
427;35.9618;12.3791
428;35.7457;12.4115
429;35.796;12.9155
430;35.938;13.095
431;37.755;12.8536
432;36.55;13.0357
433;36.9355;12.9945
434;36.8734;13.3961
435;41.5471;13.1681
436;37.33;13.2643
437;37.6905;13.1358
438;37.042;13.2447
439;38.9725;13.5152
440;36.9345;13.3116
441;37.0738;16.0703
442;37.516;13.5052
443;37.8134;13.5528
444;37.4068;13.5226
445;37.5422;13.3975
446;36.9685;13.6666
447;39.5625;13.433
448;36.2693;13.6721
449;35.8339;13.4551
450;35.618;15.792
451;35.191;13.1845
452;34.5822;13.3066
453;33.6689;13.0048
454;32.6577;13.3109
455;31.4079;13.2261
456;30.8286;12.9388
457;32.0273;12.8713
458;32.5359;12.9945
459;32.495;12.6975
460;33.2108;12.7178
461;33.2387;13.374
462;34.4764;13.0568
463;36.09;12.766
464;34.6021;16.6138
465;34.5915;12.8593
466;34.4959;12.9466
467;35.3929;12.6295
468;35.7955;12.5754
469;35.7144;14.5824
470;36.6451;13.1376
471;37.6125;12.6679
472;37.5924;12.7179
473;37.7544;12.9988
474;38.4684;12.9939
475;39.5807;12.9652
476;38.2377;12.785
477;38.0774;12.8311
478;38.6707;12.8993
479;38.7852;12.7264
480;38.7494;12.9677
481;40.387;13.1205
482;38.8497;12.6784
483;38.6041;12.8985
484;39.162;13.109
485;38.4755;12.8934
486;38.8494;13.1273
487;37.8803;12.8022
488;37.326;15.3609
489;37.7517;13.417
490;37.7548;13.014
491;37.1707;12.9059
492;36.7088;12.8892
493;37.3868;13.7597
494;36.0366;13.04
495;35.8629;13.0765
496;35.8768;12.9442
497;35.3502;14.1734
498;36.5083;13.2836
499;35.5641;13.0382
500;34.0597;13.4536
501;34.037;13.3668
502;32.6231;13.5831
503;32.1603;13.2477
504;31.4001;13.3461
505;30.6076;13.2686
506;31.3395;13.2017
507;31.7451;13.0071
508;32.3805;13.1583
509;34.0302;13.1228
510;32.59;13.6786
511;33.5847;13.5423
512;33.805;13.2533
513;34.3454;13.4004
514;34.7126;13.3159
515;34.4793;13.6109
516;35.4561;13.9534
517;35.6142;13.5396
518;36.4948;14.0009
519;37.1102;13.6552
520;40.0496;13.9948
521;42.5068;14.1279
522;44.321;14.0499
523;40.9251;14.1601
524;41.4602;13.9943
525;41.5523;14.0281
526;41.9339;13.3666
527;41.7593;13.6094
528;44.1868;13.695
529;42.5337;13.3655
530;42.3986;13.3619
531;41.7396;13.2718
532;42.339;14.1346
533;41.4231;12.9949
534;40.7885;13.3243
535;40.2249;13.1136
536;39.2936;13.0831
537;38.4738;13.5908
538;38.2201;13.2093
539;37.9924;13.7869
540;37.5224;12.8585
541;36.7284;13.6003
542;36.1411;13.0116
543;36.1247;14.1867
544;35.8936;13.3057
545;35.334;13.2516
546;35.4385;13.0823
547;34.9329;13.2715
548;34.8904;13.3788
549;33.6872;13.4983
550;32.7445;13.5408
551;32.7181;13.7645
552;32.1015;13.661
553;31.6666;13.7234
554;31.867;13.7786
555;32.3184;13.773
556;35.58;13.6704
557;33.6435;13.7558
558;33.8639;13.9966
559;34.5315;13.589
560;34.7387;13.5182
561;35.1201;13.4384
562;35.5449;13.8515
563;35.4421;13.9008
564;35.3628;13.5534
565;35.6692;13.8079
566;35.3775;16.014
567;36.1726;15.0812
568;37.8477;14.5524
569;35.6289;14.3638
570;35.6282;14.2124
571;35.7996;15.0574
572;35.413;14.1522
573;35.1971;14.1036
574;35.3634;13.9574
575;35.5372;14.1613
576;35.1944;13.4714
577;35.9775;13.4311
578;36.0326;13.5139
579;33.9084;14.7435
580;33.5664;13.1084
581;33.7441;13.3178
582;33.3708;12.9425
583;33.2548;13.1329
584;33.0307;12.9382
585;32.785;12.8587
586;32.8688;14.5247
587;33.4834;13.1952
588;32.2732;12.9447
589;31.7857;13.0668
590;31.2116;13.5655
591;30.4645;13.065
592;33.2569;10.5996
593;29.3468;12.8781
594;29.1133;11.0087
595;29.269;13.0519
596;28.1686;11.2149
597;28.0816;13.1273
598;27.6636;13.0985
599;27.1712;13.0495
600;27.0382;13.2249
601;26.1543;13.2304
602;26.3568;13.1145
603;25.3772;13.5668
604;25.4849;13.3906
605;24.922;13.1832
606;24.2206;16.1652
607;25.2725;13.2557
608;24.7722;13.5996
609;25.2654;15.7104
610;24.9013;14.7987
611;25.6329;13.5267
612;25.5271;13.6422
613;25.6519;13.2854
614;25.2656;13.3158
615;25.9456;15.9239
616;25.4782;13.0978
617;25.4663;12.9871
618;25.543;12.6122
619;25.4126;12.5807
620;25.7212;12.4589
621;27.3725;12.6536
622;26.5852;12.3612
623;26.5103;12.5586
624;27.5643;12.6593
625;27.9561;12.9395
626;28.5384;12.3732
627;27.996;12.3458
628;28.7144;12.4447
629;29.001;12.4094
630;29.4264;12.6055
631;29.7401;12.409
632;30.9556;12.2028
633;30.3014;14.1704
634;30.4829;12.2733
635;33.0333;12.4756
636;31.2154;12.2558
637;31.3181;12.2084
638;31.2524;12.2624
639;31.8435;12.0719
640;31.627;12.0415
641;31.5768;12.307
642;31.7364;12.2624
643;32.1251;12.5835
644;32.6268;12.7054
645;32.4349;13.1711
646;34.3396;17.1778
647;34.0536;13.2052
648;35.4742;13.8465
649;34.2929;15.4334
650;35.2116;12.4983
651;34.2892;12.676
652;33.9356;12.1438
653;33.9134;14.1376
654;34.0974;16.8448
655;34.5071;14.259
656;34.2588;14.2037
657;34.4718;14.0208
658;34.3334;14.3675
659;33.5273;14.4458
660;36.4382;14.4165
661;34.7339;14.736
662;35.0237;15.9156
663;37.4828;15.7624
664;38.6135;16.2116
665;39.5718;15.0119
666;41.1611;14.6388
667;40.9611;13.7917
668;41.5842;16.1101
669;42.1152;15.0839
670;42.557;15.6292
671;42.9434;15.4895
672;44.015;15.2396
673;47.3943;15.2868
674;46.5527;15.1837
675;47.1949;14.9268
676;48.2501;16.3782
677;51.0693;15.2329
678;48.3281;14.6794
679;47.9231;14.992
680;49.3295;14.9693
681;45.6456;15.4221
682;45.5252;20.5945
683;44.9581;15.0288
684;44.0556;15.0319
685;43.7662;15.0173
686;43.2793;14.9163
687;41.9382;14.5528
688;42.851;16.1202
689;41.6992;14.7861
690;43.0771;14.356
691;42.2088;14.7097
692;40.5039;14.3874
693;41.0696;15.7497
694;40.4561;16.3093
695;39.364;14.1
696;39.197;14.2207
697;38.979;14.3996
698;40.3622;14.5619
699;40.2699;14.8369
700;37.4441;14.0178
701;37.5253;14.5418
702;40.3214;14.4972
703;36.9101;14.4398
704;35.6656;14.3181
705;35.751;14.2996
706;36.6932;16.489
707;37.6209;14.2248
708;38.0557;14.7066
709;38.0347;14.4484
710;38.4455;14.4053
711;39.7516;15.5779
712;40.1899;14.4315
713;40.2019;14.4595
714;41.1738;14.2994
715;41.846;14.3352
716;42.3913;14.3382
717;42.7966;14.2338
718;43.1318;14.1124
719;43.4817;14.9924
720;46.7929;14.1988
721;44.4552;18.3797
722;46.9021;14.5102
723;45.014;14.1348
724;46.2986;15.831
725;44.9642;14.152
726;44.2172;14.0688
727;44.0862;14.2138
728;46.2592;14.2192
729;43.6724;14.1278
730;43.4804;14.0785
731;42.9754;17.0361
732;42.4708;14.0318
733;42.2885;14.2292
734;41.7038;14.2123
735;40.4089;14.596
736;40.2063;14.4898
737;40.432;14.7451
738;39.7233;15.6749
739;40.4773;15.1412
740;40.1044;15.4216
741;42.9561;15.8637
742;40.2354;15.9113
743;37.5717;15.2012
744;36.9428;14.9388
745;35.729;14.8347
746;34.3617;13.7939
747;33.5901;13.6422
748;32.6173;13.4527
749;33.2583;13.6803
750;33.8071;13.2514
751;34.0876;13.3166
752;35.7748;13.6583
753;35.4803;13.6761
754;37.0712;13.117
755;36.9916;13.5133
756;36.5676;13.2289
757;36.7714;13.123
758;36.9316;13.2719
759;35.8199;13.075
760;36.1038;13.2094
761;36.397;13.2203
762;36.2226;12.8534
763;35.5771;13.5006
764;35.1608;13.1495
765;35.1612;14.1683
766;36.3114;13.2055
767;34.0266;13.0412
768;33.8752;12.9985
769;33.9045;12.8927
770;33.643;13.0895
771;33.9145;13.2226
772;33.9878;16.4212
773;34.8505;13.6881
774;33.7973;13.0236
775;33.6965;12.8643
776;32.9117;12.7175
777;31.9258;16.283
778;31.6229;12.2903
779;31.1848;12.059
780;31.4996;13.9463
781;30.8849;11.738
782;29.9083;11.7161
783;30.147;11.6806
784;30.4609;11.8509
785;29.8024;11.7721
786;30.1645;11.8137
787;29.5468;11.7309
788;29.3311;12.4414
789;28.7159;11.5828
790;28.7331;11.7321
791;28.6306;12.254
792;28.3691;12.4824
793;28.2283;12.8576
794;27.0636;13.4981
795;26.6652;13.1011
796;25.0722;13.4754
797;23.8244;13.0612
798;22.8332;13.09
799;21.1616;12.3902
800;20.0003;11.9123
801;19.2132;11.7499
802;18.5711;11.6323
803;18.2975;10.8651
804;17.7968;10.6705
805;17.2839;10.4169
806;19.1138;10.2878
807;17.658;10.3605
808;20.9679;10.187
809;17.9112;10.2704
810;18.353;10.2026
811;18.4518;10.2774
812;18.7445;10.103
813;18.6938;10.0766
814;18.8823;10.1494
815;18.775;10.4666
816;19.2175;10.3154
817;19.5148;10.2354
818;19.6886;10.1666
819;20.5164;10.198
820;20.692;10.2538
821;21.6499;10.4901
822;22.1507;10.7541
823;22.9389;10.9287
824;22.7289;11.8185
825;23.143;11.5462
826;24.3671;11.5651
827;24.7905;11.9242
828;24.4057;12.5869
829;25.3248;12.2539
830;25.6996;11.8638
831;26.4365;12.1576
832;26.8851;12.122
833;26.5071;12.3922
834;27.3206;13.9753
835;27.2064;12.1925
836;27.7324;12.1428
837;27.4965;12.266
838;27.4447;12.1197
839;28.1572;12.1837
840;27.8866;11.978
841;32.7445;12.1857
842;28.0306;11.8647
843;27.8405;11.9961
844;28.2657;11.7801
845;27.9546;11.7374
846;28.544;11.3949
847;27.6743;11.3188
848;27.3539;11.4045
849;27.9572;10.9194
850;26.2492;10.8622
851;26.5262;10.7391
852;28.7989;13.3862
853;26.0424;10.6947
854;25.8348;10.5009
855;25.4387;11.4919
856;29.5716;10.4172
857;25.2009;10.8436
858;25.5708;10.6704
859;25.4175;11.2316
860;25.4024;10.8792
861;25.1161;11.3081
862;24.3836;11.2338
863;25.0104;11.2524
864;24.5784;11.747
865;24.3437;12.156
866;26.7197;11.9372
867;24.3257;11.7553
868;23.5834;12.2556
869;22.4217;11.8411
870;23.8881;11.3606
871;24.2056;12.4158
872;23.9344;11.174
873;24.8316;11.2611
874;25.9437;11.0496
875;30.0368;11.6326
876;28.4477;11.9828
877;28.4355;12.286
878;29.7736;12.4772
879;29.7292;12.4352
880;31.3118;12.6347
881;32.0701;12.9472
882;33.3949;13.3459
883;33.6352;13.6951
884;37.0213;18.9181
885;43.8013;19.7201
886;42.8859;14.6244
887;42.0133;14.8756
888;41.1443;14.2509
889;37.7343;12.4918
890;37.5286;11.9709
891;38.3298;11.7242
892;39.4788;11.8703
893;41.3503;11.7967
894;42.258;11.7809
895;42.7159;13.3819
896;43.6942;12.2674
897;48.1513;12.3854
898;43.7162;12.2794
899;42.2646;12.216
900;40.9051;11.7037
901;37.0786;12.3324
902;34.2928;9.80272
903;32.3468;9.09674
904;33.791;9.52893
905;35.653;10.3945
906;37.5533;10.8166
907;40.6802;11.9519
908;39.2836;11.6562
909;39.5202;12.0394
910;38.6679;12.2345
911;38.6113;12.338
912;37.7825;12.3843
913;37.2418;12.2369
914;37.1622;12.0387
915;36.2801;11.8941
916;35.0872;11.7803
917;32.8978;10.7659
918;30.669;9.53952
919;31.5683;8.68717
920;27.9886;8.62083
921;29.1028;9.67334
922;30.4943;9.93226
923;29.9823;10.2729
924;32.1394;10.1028
925;31.8565;9.63901
926;31.3753;9.48262
927;31.0088;9.39453
928;32.8012;8.73306
929;30.5998;8.94608
930;29.9058;8.37776
931;30.2196;8.45936
932;30.1525;8.40218
933;31.6768;8.59955
934;30.7838;8.22806
935;31.7582;8.2912
936;32.9316;8.2081
937;33.7493;8.41603
938;35.4363;8.8536
939;38.3903;9.78054
940;40.8147;10.0251
941;39.2307;10.1314
942;43.5321;11.2766
943;45.9572;13.6556
944;46.9593;14.1869
945;47.754;14.2594
946;45.3465;13.9332
947;44.9428;13.4006
948;45.7045;13.8588
949;46.2039;13.85
950;46.4002;14.1255
951;46.132;14.0078
952;45.8133;15.0478
953;45.6134;17.3502
954;47.0931;16.0376
955;43.8652;14.2762
956;44.9673;14.2843
957;42.398;14.0778
958;41.7664;14.0751
959;41.3687;13.8165
960;40.1408;13.7372
961;39.7077;14.0078
962;38.7478;13.5143
963;37.5858;13.7896
964;37.0381;13.8487
965;36.9853;13.6902
966;35.6878;13.4519
967;35.3766;13.711
968;34.9758;13.5324
969;35.5951;13.3935
970;35.5653;13.7252
971;35.85;13.7808
972;36.9328;13.7294
973;36.7331;13.6844
974;36.8403;13.8435
975;37.9456;13.6027
976;39.6452;16.4386
977;42.3113;13.8228
978;40.403;14.0314
979;41.6161;13.981
980;41.5803;14.4982
981;41.8951;14.0999
982;42.013;14.3801
983;43.1042;14.8585
984;43.5217;15.5764
985;45.5237;15.9499
986;45.4511;14.9413
987;48.8273;15.3069
988;46.4755;15.3281
989;48.1564;15.5497
990;48.2974;15.9613
991;49.2148;15.8641
992;49.3889;15.6445
993;49.4508;15.368
994;48.0334;15.1927
995;47.5257;14.8878
996;47.1417;14.6169
997;45.0157;14.5272
998;43.8096;14.5624
999;42.1838;13.9296
1000;40.5105;13.2192
1001;40.2166;13.3534
1002;38.4992;12.8473
1003;37.2452;12.6965
1004;35.7019;12.6821
1005;34.4989;13.4716
1006;34.538;12.3673
1007;35.3286;12.332
1008;32.1948;12.4413
1009;33.2184;12.289
1010;31.1636;12.3828
1011;30.2645;13.0334
1012;31.9311;12.9939
1013;32.5763;13.3187
1014;34.123;13.6546
1015;35.5226;14.3129
1016;36.3523;14.3756
1017;36.3502;13.9668
1018;37.3128;14.5506
1019;38.9992;14.5715
1020;40.1602;14.4969
1021;40.1989;13.3888
1022;40.4449;12.8994
1023;40.0799;12.4021
1024;40.7511;12.786
1025;41.1164;13.1275
1026;41.4912;13.3779
1027;41.7842;13.4114
1028;42.2897;13.5556
1029;42.5324;13.3206
1030;46.8115;13.6071
1031;42.7524;13.5389
1032;42.7583;13.7627
1033;44.8634;13.7051
1034;43.7028;13.612
1035;43.9857;13.6305
1036;43.6961;13.3851
1037;44.0784;13.3402
1038;43.47;13.3487
1039;43.172;13.1091
1040;43.5591;13.3302
1041;43.2753;13.33
1042;42.4153;13.2336
1043;42.6581;13.1089
1044;41.3647;13.6454
1045;41.4678;13.0868
1046;41.3451;13.191
1047;40.363;13.5716
1048;40.1921;13.271
1049;39.6997;14.7783
1050;38.3588;13.7167
1051;40.0505;13.3749
1052;37.9316;13.2707
1053;37.2242;13.3764
1054;36.1557;13.4846
1055;34.7291;13.443
1056;34.5807;13.5028
1057;33.9096;13.312
1058;34.1265;13.3512
1059;35.0383;13.3437
1060;35.6289;13.2485
1061;36.4287;13.4661
1062;37.2438;15.573
1063;38.514;13.2373
1064;40.8084;13.2047
1065;39.06;13.2392
1066;39.5899;13.2304
1067;39.791;13.2005
1068;40.9115;14.2324
1069;40.8366;13.1725
1070;41.4932;13.4373
